Date,BIL,GLD,QQQ,SPY,VXUS
2014-11-17,74.79779815673828,114.05000305175781,94.4050521850586,168.7778778076172,35.6916618347168
2014-11-18,74.78144836425781,115.05000305175781,95.11140441894531,169.7523956298828,36.033416748046875
2014-11-19,74.78144836425781,113.68000030517578,94.68022918701172,169.47984313964844,35.962215423583984
2014-11-20,74.78144836425781,114.86000061035156,95.10224914550781,169.7771759033203,35.84117889404297
2014-11-21,74.78144836425781,115.38999938964844,95.28571319580078,170.685546875,36.27548599243164
2014-11-24,74.79779815673828,115.11000061035156,96.02877807617188,171.16456604003906,36.27548599243164
2014-11-25,74.79779815673828,115.37999725341797,96.17552947998047,171.04067993164062,36.35380172729492
2014-11-26,74.78144836425781,115.16000366210938,96.79936218261719,171.4784393310547,36.538917541503906
2014-11-28,74.79779815673828,112.11000061035156,97.2488784790039,171.11502075195312,36.09749221801758
2014-12-01,74.78144836425781,116.58000183105469,96.14803314208984,169.92578125,35.93373107910156
2014-12-02,74.78144836425781,115.13999938964844,96.5333023071289,171.02413940429688,36.01205825805664
2014-12-03,74.78144836425781,116.33000183105469,96.7076187133789,171.68482971191406,36.06189727783203
2014-12-04,74.78144836425781,115.87999725341797,96.6617431640625,171.4949188232422,35.95509338378906
2014-12-05,74.79779815673828,114.43000030517578,96.67092895507812,171.7757110595703,35.98357009887695
2014-12-08,74.79779815673828,115.77999877929688,95.9828872680664,170.62777709960938,35.55637741088867
2014-12-09,74.78144836425781,118.19000244140625,96.28563690185547,170.51217651367188,35.35702896118164
2014-12-10,74.78144836425781,117.95999908447266,94.77198028564453,167.778564453125,34.880001068115234
2014-12-11,74.78144836425781,117.69000244140625,95.22148895263672,168.6292266845703,34.794559478759766
2014-12-12,74.79779815673828,117.41000366210938,94.18487548828125,165.90394592285156,34.160884857177734
2014-12-15,74.76508331298828,114.38999938964844,93.21247100830078,164.7642364501953,33.655399322509766
2014-12-16,74.76508331298828,114.94999694824219,91.7171859741211,163.44290161132812,33.81914138793945
2014-12-17,74.76508331298828,114.2699966430664,93.38675689697266,166.64720153808594,34.27481460571289
2014-12-18,74.78144836425781,115.1500015258789,95.63432312011719,170.76815795898438,34.84440231323242
2014-12-19,74.76508331298828,114.7699966430664,96.05509185791016,171.49476623535156,34.880001068115234
2014-12-22,74.76508331298828,112.55000305175781,96.29449462890625,172.2836151123047,35.05946350097656
2014-12-23,74.76508331298828,112.73999786376953,95.95381164550781,172.51614379882812,34.944610595703125
2014-12-24,74.78144836425781,112.7699966430664,96.03668975830078,172.53273010253906,35.05227279663086
2014-12-26,74.76508331298828,114.83000183105469,96.71807098388672,173.08912658691406,35.32505798339844
2014-12-29,74.76508331298828,113.66999816894531,96.69964599609375,173.32159423828125,35.0953483581543
2014-12-30,74.76508331298828,115.19999694824219,96.05509185791016,172.39157104492188,34.8082160949707
2014-12-31,74.78144836425781,113.58000183105469,95.06986999511719,170.68096923828125,34.70053482055664
2015-01-02,74.76508331298828,114.08000183105469,94.78443908691406,170.589599609375,34.60721206665039
2015-01-05,74.78144836425781,115.80000305175781,93.39407348632812,167.5088348388672,33.84629440307617
