Date,BTAL,GLD,QQQ,SPY,VXUS
2017-11-27,16.809776306152344,122.83000183105469,147.91944885253906,228.50308227539062,43.56121826171875
2017-11-28,16.697021484375,122.80999755859375,148.29827880859375,230.82122802734375,43.82441711425781
2017-11-29,16.601606369018555,122.04000091552734,145.71287536621094,230.68075561523438,43.522499084472656
2017-11-30,16.610280990600586,121.0999984741211,146.93450927734375,232.7003631591797,43.49927520751953
2017-12-01,16.731714248657227,121.58999633789062,146.30947875976562,232.21737670898438,43.42959213256836
2017-12-04,16.7056941986084,121.18000030517578,144.62376403808594,231.93643188476562,43.27477264404297
2017-12-05,16.801105499267578,120.31999969482422,144.71844482421875,231.1022491455078,43.21282958984375
2017-12-06,16.78375816345215,120.06999969482422,145.37193298339844,231.14613342285156,42.965110778808594
2017-12-07,16.697021484375,118.48999786376953,145.8643798828125,231.87490844726562,43.07349395751953
2017-12-08,16.697021484375,118.4800033569336,146.5083770751953,233.13937377929688,43.336692810058594
2017-12-11,16.697021484375,118.01000213623047,147.644775390625,233.84181213378906,43.42959213256836
2017-12-12,16.714366912841797,118.1500015258789,147.44593811035156,234.2545623779297,43.41412353515625
2017-12-13,16.740386962890625,119.16999816894531,147.7300567626953,234.22821044921875,43.65409851074219
2017-12-14,16.78375816345215,118.93000030517578,147.62588500976562,233.2711181640625,43.452816009521484
2017-12-15,16.827125549316406,119.18000030517578,149.30215454101562,235.213623046875,43.42959213256836
2017-12-18,16.714366912841797,119.7300033569336,150.55389404296875,236.70518493652344,43.925048828125
2017-12-19,16.610280990600586,119.81999969482422,149.66184997558594,235.79612731933594,43.79344940185547
2017-12-20,16.540891647338867,120.13999938964844,149.50045776367188,235.6725616455078,43.785709381103516
2017-12-21,16.40211296081543,120.30999755859375,149.5194854736328,236.15792846679688,44.00376892089844
2017-12-22,16.40211296081543,120.94000244140625,149.3486328125,236.09619140625,44.13664245605469
2017-12-26,16.506196975708008,121.7699966430664,148.54196166992188,235.81382751464844,44.16008377075195
2017-12-27,16.566913604736328,122.2300033569336,148.56097412109375,235.92849731445312,44.23824691772461
2017-12-28,16.5495662689209,122.8499984741211,148.7412872314453,236.4138946533203,44.316410064697266
2017-12-29,16.723039627075195,123.6500015258789,147.8206787109375,235.5225067138672,44.40237808227539
2018-01-02,16.53221893310547,125.1500015258789,150.4115753173828,237.20822143554688,44.8478889465332
2018-01-03,16.436809539794922,124.81999969482422,151.8731231689453,238.70858764648438,45.1605224609375
2018-01-04,16.436809539794922,125.45999908447266,152.13880920410156,239.71469116210938,45.53568649291992
2018-01-05,16.376087188720703,125.33000183105469,153.666748046875,241.3122100830078,45.84051513671875
2018-01-08,16.376087188720703,125.30999755859375,154.26467895507812,241.75344848632812,45.81706619262695
