Date,PSQ,VTI,^IRX,^TNX,MA185,Spread,VTI_Pct,PSQ_Pct,Signal,W_VTI,W_PSQ,Strategy_Ret,Strategy_Cum,VTI_Cum
2016-04-28,221.4248504638672,90.4455795288086,0.20999999344348907,1.8380000591278076,86.9453132010795,1.6280000656843185,-0.008964218197552665,0.01182212852839637,0.5,1.0,0.0,-0.008964218197552665,155951.69805150846,184413.26214335643
2016-04-29,222.6978302001953,89.91722106933594,0.19300000369548798,1.819000005722046,86.93860110721073,1.626000002026558,-0.005841727834850818,0.0057490373535822314,0.5,1.0,0.0,-0.005841727834850818,155040.6706761087,183335.97005677794
2016-05-02,220.60350036621094,90.61602783203125,0.1850000023841858,1.8650000095367432,86.93970349286053,1.6800000071525574,0.007771667700411378,-0.009404356711071982,0.5,1.0,0.0,0.007771667700411378,156245.59524865236,184760.7962935918
2016-05-03,222.6567840576172,89.70414733886719,0.2029999941587448,1.7999999523162842,86.9372827890757,1.5969999581575394,-0.010063125861733302,0.009307575301378712,0.5,1.0,0.0,-0.010063125861733302,154673.27615832374,182901.5251461753
2016-05-04,224.17630004882812,89.17577362060547,0.1979999989271164,1.784000039100647,86.925927734375,1.5860000401735306,-0.005890181601812983,0.006824476503791255,0.5,1.0,0.0,-0.005890181601812983,153762.22247280384,181824.20194781577
2016-05-05,224.17630004882812,89.14170837402344,0.18299999833106995,1.746999979019165,86.91883392333985,1.563999980688095,-0.00038200113325581597,0.0,0.5,1.0,0.0,-0.00038200113325581597,153703.4851295673,181754.74489661836
2016-05-06,222.94427490234375,89.46554565429688,0.18000000715255737,1.7790000438690186,86.91299166292758,1.5990000367164612,0.003632836818817431,-0.005495786781278933,0.5,1.0,0.0,0.003632836818817431,154261.86480952654,182415.03022587355
2016-05-09,222.32826232910156,89.55926513671875,0.2029999941587448,1.7599999904632568,86.90833645382443,1.556999996304512,0.0010475483241785266,-0.0027630786819352604,0.5,1.0,0.0,0.0010475483241785266,154423.46156749243,182606.11878509165
2016-05-10,219.16624450683594,90.6245346069336,0.24300000071525574,1.7599999904632568,86.90757957664695,1.516999989748001,0.011894575827399168,-0.014222293599295277,0.5,1.0,0.0,0.011894575827399168,156260.26314063644,184778.141111528
2016-05-11,221.2605438232422,89.79792022705078,0.24799999594688416,1.7369999885559082,86.89922452359586,1.488999992609024,-0.009121308964157415,0.009555756732150034,0.5,1.0,0.0,-0.009121308964157415,154834.96500171014,183092.72259662708
2016-05-12,222.1640167236328,89.7638168334961,0.257999986410141,1.7569999694824219,86.89195527772645,1.4989999830722809,-0.0003797793252723336,0.004083298742646013,0.5,1.0,0.0,-0.0003797793252723336,154776.16188317322,183023.18776597705
2016-05-13,222.98536682128906,88.98827362060547,0.257999986410141,1.7050000429153442,86.88489400502797,1.4470000565052032,-0.008639819921307357,0.0036970437866992167,0.5,1.0,0.0,-0.008639819921307357,153438.9237163915,181441.90038225538
2016-05-16,220.23390197753906,89.87458038330078,0.257999986410141,1.753000020980835,86.89323792328706,1.495000034570694,0.009959815227723379,-0.012339217066002162,0.5,1.0,0.0,0.009959815227723379,154967.1470453475,183249.02818462966
2016-05-17,221.83547973632812,89.06497955322266,0.2680000066757202,1.7589999437332153,86.91094970703125,1.4909999370574951,-0.009008118053239422,0.007272167202270197,0.5,1.0,0.0,-0.009008118053239422,153571.1846903893,181598.2993056011
2016-05-18,222.12294006347656,89.05645751953125,0.27000001072883606,1.8799999952316284,86.94725861420503,1.6099999845027924,-9.56833284435632e-05,0.0012958266526621465,0.5,1.0,0.0,-9.56833284435632e-05,153556.49048828508,181580.92337588384
2016-05-19,223.31385803222656,88.7070541381836,0.28999999165534973,1.8450000286102295,86.98698614996833,1.5550000369548798,-0.003923391869377069,0.005361526226915991,0.5,1.0,0.0,-0.003923391869377069,152954.02820201326,180868.5102574769
2016-05-20,220.80886840820312,89.38880920410156,0.2980000078678131,1.8489999771118164,87.01443184517525,1.5509999692440033,0.0076854661959122605,-0.01121734963560539,0.5,1.0,0.0,0.0076854661959122605,154129.55121528846,182258.56907896578
2016-05-23,221.2605438232422,89.27803802490234,0.31299999356269836,1.8380000591278076,87.03025624043232,1.5250000655651093,-0.001239206341213217,0.0020455492494262373,0.5,1.0,0.0,-0.001239206341213217,153938.55289805413,182032.71310442267
2016-05-24,216.7023468017578,90.47115325927734,0.34299999475479126,1.8589999675750732,87.0521669954867,1.515999972820282,0.013364039586557741,-0.020601038679204264,0.5,1.0,0.0,0.013364039586557741,155995.79381288117,184465.40548839868
2016-05-25,215.10073852539062,91.12735748291016,0.3149999976158142,1.8700000047683716,87.08111753721495,1.5550000071525574,0.007253187341961009,-0.007390821096332489,0.5,1.0,0.0,0.007253187341961009,157127.2605299639,185803.36763251686
2016-05-26,214.48475646972656,91.11032104492188,0.2750000059604645,1.8229999542236328,87.12358423181482,1.5479999482631683,-0.00018695195887219462,-0.0028636910309415287,0.5,1.0,0.0,-0.00018695195887219462,157097.8852808156,185768.6313289729
2016-05-27,213.41708374023438,91.51936340332031,0.2980000078678131,1.8509999513626099,87.15977952287004,1.5529999434947968,0.004489528230251283,-0.004977848995263656,0.5,1.0,0.0,0.004489528230251283,157803.1806716966,186602.64484361946
2016-05-31,212.80108642578125,91.47676849365234,0.28299999237060547,1.8339999914169312,87.19520024480046,1.5509999990463257,-0.00046541964546076287,-0.002886354286439907,0.5,1.0,0.0,-0.00046541964546076287,157729.7359712958,186515.7963068143
2016-06-01,212.92428588867188,91.72390747070312,0.29499998688697815,1.8459999561309814,87.23848876953124,1.5509999692440033,0.0027016583676973127,0.0005789418886898989,0.5,1.0,0.0,0.0027016583676973127,158155.86783231734,187019.69826861433
2016-06-02,212.51364135742188,92.03070831298828,0.27000001072883606,1.8109999895095825,87.272004740947,1.5409999787807465,0.0033448296168929748,-0.0019285941457364286,0.5,1.0,0.0,0.0033448296168929748,158684.8722631283,187645.24729432559
