Date,Wealth,Invested
2014-06-18,33994.500438656236,25994.414967886063
2014-06-19,34068.061816165166,26018.430605975984
2014-06-20,34049.33230952989,26042.446244065904
2014-06-23,34069.4474988216,26066.46188215582
2014-06-24,34031.362800888084,26090.47752024574
2014-06-25,34120.38747706232,26114.49315833566
2014-06-26,34132.87918285668,26138.50879642558
2014-06-27,34187.517682682184,26162.524434515497
2014-06-30,34216.943289556766,26186.540072605414
2014-07-01,34913.64313607625,26210.555710695335
2014-07-02,35007.257858377845,26234.571348785255
2014-07-03,35142.461476547964,26258.586986875176
2014-07-07,35052.13461717052,26282.602624965093
2014-07-08,34833.55473074948,26306.61826305501
2014-07-09,34961.189751517704,26330.63390114493
2014-07-10,34907.7180277278,26354.64953923485
2014-07-11,34950.45472865945,26378.66517732477
2014-07-14,35081.00411267354,26402.68081541469
2014-07-15,35068.507973876476,26426.696453504606
2014-07-16,35258.540105084154,26450.712091594527
2014-07-17,34965.162353836735,26474.727729684444
2014-07-18,35269.56229697642,26498.743367774365
2014-07-21,35231.96209060379,26522.75900586428
2014-07-22,35368.80040583575,26546.774643954202
2014-07-23,35450.38946999154,26570.79028204412
2014-07-24,35418.70548993715,26594.80592013404
2014-07-25,35335.26472908931,26618.821558223957
2014-07-28,35357.293408794256,26642.837196313878
2014-07-29,35315.56688609082,26666.852834403795
2014-07-30,35370.715995005856,26690.868472493716
2014-07-31,34769.34546339813,26714.884110583636
2014-08-01,35169.06424852511,26738.899748673553
2014-08-04,35356.79842672855,26762.915386763474
2014-08-05,35070.87354689792,26786.93102485339
2014-08-06,35082.963871890686,26810.946662943312
2014-08-07,34957.743880535316,26834.96230103323
2014-08-08,35136.01573442332,26858.97793912315
2014-08-11,35273.781910247664,26882.993577213067
2014-08-12,35260.890206448035,26907.009215302987
2014-08-13,35553.26799241122,26931.024853392904
2014-08-14,35669.130059122326,26955.040491482825
2014-08-15,35737.5225594488,26979.056129572742
2014-08-18,35908.298784617546,27003.071767662663
2014-08-19,36101.903463097384,27027.087405752583
2014-08-20,36151.76804634306,27051.1030438425
2014-08-21,36125.32717341939,27075.11868193242
2014-08-22,36139.78549613316,27099.13432002234
2014-08-25,36241.27196512305,27123.14995811226
2014-08-26,36283.57599721721,27147.165596202176
2014-08-27,36313.460474304855,27171.181234292097
2014-08-28,36306.43141486078,27195.196872382014
2014-08-29,36377.48504259585,27219.212510471934
2014-09-02,36791.970111249764,27243.22814856185
2014-09-03,36726.17411243363,27267.243786651772
2014-09-04,36738.07699598119,27291.259424741693
2014-09-05,36864.543218155464,27315.27506283161
2014-09-08,36832.6434730945,27339.29070092153
2014-09-09,36640.83919715959,27363.306339011448
2014-09-10,36787.32330740847,27387.32197710137
2014-09-11,36730.796284273354,27411.337615191285
2014-09-12,36584.88021111884,27435.353253281206
2014-09-15,36479.36707791258,27459.368891371123
2014-09-16,36737.17386679471,27483.384529461044
2014-09-17,36821.54971298675,27507.40016755096
2014-09-18,36963.994116443544,27531.41580564088
2014-09-19,37012.126008249994,27555.4314437308
2014-09-22,36740.66730142521,27579.44708182072
2014-09-23,36565.344596340154,27603.46271991064
2014-09-24,36847.8300008327,27627.478358000557
2014-09-25,36333.85336334192,27651.493996090478
2014-09-26,36572.64280097821,27675.509634180395
2014-09-29,36537.092908141465,27699.525272270315
2014-09-30,36473.16180098162,27723.540910360232
2014-10-01,36459.36933627779,27747.556548450153
2014-10-02,36371.05815782477,27771.57218654007
2014-10-03,36634.39761433139,27795.58782462999
2014-10-06,36609.8628119864,27819.603462719908
2014-10-07,36216.651021130856,27843.61910080983
2014-10-08,36711.14535385861,27867.63473889975
2014-10-09,36198.1054353321,27891.650376989666
2014-10-10,35631.34613078073,27915.666015079587
2014-10-13,35191.191023656895,27939.681653169504
2014-10-14,35211.71385915557,27963.697291259425
2014-10-15,35024.50509301995,27987.71292934934
2014-10-16,34930.42775989069,28011.728567439262
2014-10-17,35044.493571522384,28035.74420552918
2014-10-20,35447.367384762365,28059.7598436191
2014-10-21,35972.43516516154,28083.775481709017
2014-10-22,35869.110568023796,28107.791119798938
2014-10-23,36163.934174489885,28131.806757888855
2014-10-24,36410.883240939525,28155.822395978776
2014-10-27,36447.81072270156,28179.838034068696
2014-10-28,36788.26464916461,28203.853672158613
2014-10-29,36857.54985161458,28227.869310248534
2014-10-30,36929.288374716074,28251.88494833845
2014-10-31,37336.64628447596,28275.90058642837
2014-11-03,37821.26475553877,28299.91622451829
2014-11-04,37747.04346904787,28323.93186260821
2014-11-05,37779.03382470407,28347.947500698127
2014-11-06,37926.417208514475,28371.963138788047
2014-11-07,37968.36332438914,28395.978776877964
2014-11-10,38110.050632545855,28419.994414967885
2014-11-11,38173.54843078194,28444.010053057806
2014-11-12,38229.36743473807,28468.025691147723
2014-11-13,38303.988500759166,28492.041329237643
2014-11-14,38341.014071002566,28516.05696732756
2014-11-17,38309.2966197051,28540.07260541748
2014-11-18,38543.58387876641,28564.088243507398
2014-11-19,38468.68951558798,28588.10388159732
2014-11-20,38559.57919706246,28612.119519687236
2014-11-21,38684.70810963985,28636.135157777157
2014-11-24,38816.7938542111,28660.150795867074
2014-11-25,38817.51526898842,28684.166433956994
2014-11-26,38984.36177300743,28708.18207204691
2014-11-28,39069.24291692955,28732.197710136832
2014-12-01,39335.79273870273,28756.213348226753
2014-12-02,39462.97086290629,28780.22898631667
2014-12-03,39529.822152662106,28804.24462440659
2014-12-04,39543.252139770004,28828.260262496507
2014-12-05,39546.41444114587,28852.275900586428
2014-12-08,39311.2017127829,28876.291538676345
2014-12-09,39279.95506061714,28900.307176766266
2014-12-10,38702.09401732934,28924.322814856183
2014-12-11,38753.48792071697,28948.338452946104
2014-12-12,38336.63797592067,28972.35409103602
2014-12-15,38071.55316400716,28996.36972912594
2014-12-16,37726.95156563114,29020.38536721586
2014-12-17,38259.39065430876,29044.40100530578
2014-12-18,39007.75537831559,29068.4166433957
2014-12-19,39211.99922719301,29092.432281485617
2014-12-22,39369.60185847459,29116.447919575538
2014-12-23,39371.10095168765,29140.463557665455
2014-12-24,39387.19164260046,29164.479195755375
2014-12-26,39545.11800472902,29188.494833845292
2014-12-29,39412.6500862152,29212.510471935213
2014-12-30,39196.461766536304,29236.52611002513
2014-12-31,38855.810701417824,29260.54174811505
2015-01-02,39313.479194782776,29284.557386204968
2015-01-05,38852.24178746285,29308.57302429489
2015-01-06,38456.69941965221,29332.58866238481
2015-01-07,38854.49773703241,29356.604300474726
2015-01-08,39531.934976707525,29380.619938564647
2015-01-09,39359.54761546867,29404.635576654564
2015-01-12,39108.12916602151,29428.651214744485
2015-01-13,39075.23136179655,29452.6668528344
2015-01-14,38900.61969528858,29476.682490924322
2015-01-15,38661.58752125723,29500.69812901424
2015-01-16,38998.79060624902,29524.71376710416
2015-01-20,39271.337967513646,29548.729405194077
2015-01-21,39453.855081994254,29572.745043283998
2015-01-22,39949.28868116276,29596.760681373915
2015-01-23,39803.37386648538,29620.776319463836
2015-01-26,39784.63711619668,29644.791957553756
2015-01-27,39175.34117164095,29668.807595643673
2015-01-28,38871.90427985379,29692.823233733594
2015-01-29,39112.59681538062,29716.83887182351
2015-01-30,38741.895481256564,29740.85450991343
2015-02-02,39613.84044284906,29764.87014800335
2015-02-03,40005.03567381246,29788.88578609327
2015-02-04,39982.72102747277,29812.901424183186
2015-02-05,40246.384441334805,29836.917062273107
2015-02-06,40102.516368252705,29860.932700363024
2015-02-09,39955.25203559913,29884.948338452945
2015-02-10,40333.600512179095,29908.963976542866
2015-02-11,40395.29676346711,29932.979614632783
2015-02-12,40707.76806950787,29956.995252722703
2015-02-13,40967.72914841154,29981.01089081262
2015-02-17,40968.240832810734,30005.02652890254
2015-02-18,40957.01932089225,30029.042166992458
2015-02-19,41005.791642461314,30053.05780508238
2015-02-20,41170.349588634155,30077.073443172296
2015-02-23,41165.246538370244,30101.089081262216
2015-02-24,41271.787420110646,30125.104719352134
2015-02-25,41273.5171207834,30149.120357442054
2015-02-26,41332.8520245682,30173.13599553197
2015-02-27,41195.04987078604,30197.151633621892
2015-03-02,41977.60809885266,30221.167271711813
2015-03-03,41825.17904476848,30245.18290980173
2015-03-04,41656.40435525434,30269.19854789165
2015-03-05,41677.346574303316,30293.214185981567
2015-03-06,41218.21702629448,30317.229824071488
2015-03-09,41261.18985595422,30341.245462161405
2015-03-10,40658.906819859134,30365.261100251326
2015-03-11,40513.84116636087,30389.276738341243
2015-03-12,40723.2985685089,30413.292376431164
2015-03-13,40616.185067598504,30437.30801452108
2015-03-16,41028.645796055105,30461.323652611
2015-03-17,41099.38369211664,30485.33929070092
2015-03-18,41477.53404531084,30509.35492879084
2015-03-19,41413.14677994591,30533.37056688076
2015-03-20,41701.60476677762,30557.386204970677
2015-03-23,41703.658263830475,30581.401843060597
2015-03-24,41537.978273245964,30605.417481150515
2015-03-25,40915.73832043752,30629.433119240435
2015-03-26,40766.88373685861,30653.448757330352
2015-03-27,40878.38952339365,30677.464395420273
2015-03-30,41271.27726298523,30701.48003351019
2015-03-31,40994.71610966136,30725.49567160011
2015-04-01,41276.719301585086,30749.511309690028
2015-04-02,41315.36816193426,30773.52694777995
2015-04-06,41650.11975414818,30797.54258586987
2015-04-07,41609.4056436903,30821.558223959786
2015-04-08,41775.84677880906,30845.573862049707
2015-04-09,41935.163474961,30869.589500139624
2015-04-10,42180.99239072942,30893.605138229545
2015-04-13,42078.36389062381,30917.62077631946
2015-04-14,42123.68487275733,30941.636414409382
2015-04-15,42342.35649199591,30965.6520524993
2015-04-16,42347.95982566829,30989.66769058922
2015-04-17,41894.24352436817,31013.683328679137
2015-04-20,42328.21121392252,31037.698966769058
2015-04-21,42365.00354166083,31061.714604858975
2015-04-22,42527.62774341964,31085.730242948895
2015-04-23,42697.35520682263,31109.745881038816
2015-04-24,42927.06825594286,31133.761519128733
2015-04-27,42835.42409350635,31157.777157218654
2015-04-28,42857.97179373411,31181.79279530857
2015-04-29,42643.34653074508,31205.80843339849
2015-04-30,42167.766489706926,31229.82407148841
2015-05-01,43047.05128722772,31253.83970957833
2015-05-04,43127.43868120783,31277.855347668246
2015-05-05,42684.7834163086,31301.870985758167
2015-05-06,42413.454853745396,31325.886623848084
2015-05-07,42521.08567375333,31349.902261938005
2015-05-08,42927.94981669033,31373.917900027925
2015-05-11,42792.44592437721,31397.933538117843
2015-05-12,42669.579425522556,31421.949176207763
2015-05-13,42790.47464700171,31445.96481429768
2015-05-14,43253.06313598856,31469.9804523876
2015-05-15,43230.19766163634,31493.996090477518
2015-05-18,43314.48323691248,31518.01172856744
2015-05-19,43255.91862443958,31542.027366657356
2015-05-20,43328.95138834768,31566.043004747276
2015-05-21,43377.18626344968,31590.058642837193
2015-05-22,43352.59006399353,31614.074280927114
2015-05-26,42959.03729236328,31638.08991901703
2015-05-27,43233.983853837795,31662.105557106952
2015-05-28,43179.38078959519,31686.121195196873
2015-05-29,43006.78327874189,31710.13683328679
2015-06-01,43511.823277992706,31734.15247137671
2015-06-02,43376.943185879936,31758.168109466627
2015-06-03,43362.96985108023,31782.183747556548
2015-06-04,43081.09641172334,31806.199385646465
2015-06-05,42916.21112598463,31830.215023736386
2015-06-08,42644.89409043645,31854.230661826303
2015-06-09,42609.91954279863,31878.246299916224
2015-06-10,43014.969023636666,31902.26193800614
2015-06-11,43093.786639907,31926.27757609606
2015-06-12,42787.59328897049,31950.29321418598
2015-06-15,42570.99854713598,31974.3088522759
2015-06-16,42704.86423203577,31998.32449036582
2015-06-17,42832.444232971364,32022.340128455737
2015-06-18,43297.267928975874,32046.355766545657
2015-06-19,43120.73983316736,32070.371404635574
2015-06-22,43384.273745103084,32094.387042725495
2015-06-23,43446.49461998862,32118.402680815412
2015-06-24,43230.01550333515,32142.418318905333
2015-06-25,43110.168521882384,32166.43395699525
2015-06-26,43004.401914590424,32190.44959508517
2015-06-29,42184.956768459095,32214.465233175088
2015-06-30,42250.733214908854,32238.48087126501
2015-07-01,43075.25207364183,32262.49650935493
2015-07-02,43083.927348656376,32286.512147444846
2015-07-06,42801.38298841535,32310.527785534767
2015-07-07,42997.00879591955,32334.543423624684
2015-07-08,42384.63778378311,32358.559061714604
2015-07-09,42398.72250314502,32382.57469980452
2015-07-10,42578.697348215224,32406.590337894442
2015-07-13,43111.118518917145,32430.60597598436
2015-07-14,43240.32790014735,32454.62161407428
2015-07-15,43224.00738047989,32478.637252164197
2015-07-16,43631.97205895087,32502.652890254118
2015-07-17,43774.15877158911,32526.668528344035
2015-07-20,43760.77143782448,32550.684166433955
2015-07-21,43650.216933527365,32574.699804523876
2015-07-22,43290.19789311093,32598.715442613793
2015-07-23,43125.00525290836,32622.731080703714
2015-07-24,42707.29589533591,32646.74671879363
2015-07-27,42481.28902836534,32670.76235688355
2015-07-28,42892.80464804599,32694.77799497347
2015-07-29,43108.945836134226,32718.79363306339
2015-07-30,43111.53724029546,32742.809271153306
2015-07-31,43051.973650606094,32766.824909243227
2015-08-03,43352.96005174326,32790.840547333144
2015-08-04,43369.29336498996,32814.856185423065
2015-08-05,43577.49607452909,32838.871823512985
2015-08-06,43103.35072568265,32862.887461602906
2015-08-07,42999.12197903705,32886.90309969282
2015-08-10,43427.81440161623,32910.91873778274
2015-08-11,43047.84776918955,32934.93437587266
2015-08-12,43165.88827435532,32958.950013962574
2015-08-13,43072.746271393466,32982.9656520525
2015-08-14,43164.73646245534,33006.981290142416
2015-08-17,43324.28763293705,33030.996928232336
2015-08-18,43166.532643633385,33055.01256632226
2015-08-19,42874.99733165639,33079.02820441217
2015-08-20,42080.76608562577,33103.04384250209
2015-08-21,41449.393280237506,33127.05948059201
2015-08-24,40675.159084280735,33151.07511868193
2015-08-25,40422.99515376091,33175.09075677185
2015-08-26,41105.50493791496,33199.10639486177
2015-08-27,41491.56784478722,33223.12203295169
2015-08-28,41612.41418819141,33247.13767104161
2015-08-31,41533.61670367892,33271.15330913152
2015-09-01,41490.0212985867,33295.16894722145
2015-09-02,41776.04078603539,33319.18458531136
2015-09-03,41848.09501954534,33343.20022340128
2015-09-04,41506.0500693604,33367.215861491204
2015-09-08,41906.32424437437,33391.23149958112
2015-09-09,41797.421806663195,33415.24713767104
2015-09-10,41919.742158622576,33439.26277576096
2015-09-11,41901.24882838762,33463.27841385088
2015-09-14,41800.83602523889,33487.2940519408
2015-09-15,42038.734667254335,33511.309690030714
2015-09-16,42343.64981506753,33535.325328120634
2015-09-17,42365.60693511825,33559.340966210555
2015-09-18,42149.15762794236,33583.35660430047
2015-09-21,42128.32768382366,33607.3722423904
2015-09-22,41997.17052539826,33631.38788048031
2015-09-23,41841.676044523934,33655.40351857023
2015-09-24,41864.55965640006,33679.41915666015
2015-09-25,41890.86970154078,33703.434794750065
2015-09-28,41611.29891173605,33727.45043283999
2015-09-29,41666.75798399055,33751.466070929906
2015-09-30,41982.29278128318,33775.48170901983
2015-10-01,42511.31476014519,33799.49734710975
2015-10-02,42779.60388373187,33823.51298519966
2015-10-05,43125.908189833346,33847.52862328958
2015-10-06,43239.955533277905,33871.5442613795
2015-10-07,43486.83114413479,33895.559899469416
2015-10-08,43739.7251411666,33919.57553755934
2015-10-09,43761.13889052116,33943.59117564926
2015-10-12,43741.12829358188,33967.60681373918
2015-10-13,43641.48622710174,33991.6224518291
2015-10-14,43575.13460816062,34015.63808991901
2015-10-15,43821.460626238295,34039.65372800894
2015-10-16,43936.07817086042,34063.66936609885
2015-10-19,44007.47747717275,34087.685004188774
2015-10-20,43918.10436615075,34111.700642278694
2015-10-21,43767.79778232429,34135.71628036861
2015-10-22,44517.36524209056,34159.73191845853
2015-10-23,45257.565634031576,34183.74755654845
2015-10-26,45246.066049417124,34207.76319463836
2015-10-27,45207.9739280749,34231.77883272829
2015-10-28,45511.88881314373,34255.794470818204
2015-10-29,45394.183883850645,34279.810108908125
2015-10-30,45241.25810858071,34303.825746998045
2015-11-02,46179.5371268304,34327.84138508796
2015-11-03,46329.09885244097,34351.85702317789
2015-11-04,46261.54281356678,34375.8726612678
2015-11-05,46104.926869316034,34399.88829935772
2015-11-06,46009.97027623684,34423.90393744764
2015-11-09,45580.60327403853,34447.919575537555
2015-11-10,45458.72098077886,34471.935213627476
2015-11-11,45421.26179505488,34495.950851717396
2015-11-12,44959.71135191656,34519.96648980731
2015-11-13,44359.57205044471,34543.98212789724
2015-11-16,44820.07710809748,34567.99776598715
2015-11-17,44888.01769916197,34592.01340407707
2015-11-18,45434.52331692767,34616.02904216699
2015-11-19,45594.75833637317,34640.044680256906
2015-11-20,45727.83550362126,34664.060318346834
2015-11-23,45720.63214397418,34688.07595643675
2015-11-24,45836.18309119355,34712.09159452667
2015-11-25,45798.14832629956,34736.10723261659
2015-11-27,45890.64773918415,34760.1228707065
2015-11-30,45678.28381346153,34784.13850879642
2015-12-01,46656.32072882791,34808.15414688634
2015-12-02,46289.697880059124,34832.16978497626
2015-12-03,45695.841453787914,34856.185423066185
2015-12-04,46439.6730093294,34880.2010611561
2015-12-07,46202.64704333695,34904.21669924602
2015-12-08,45993.42180417746,34928.23233733594
2015-12-09,45642.75832530237,34952.24797542585
2015-12-10,45823.30954257812,34976.26361351578
2015-12-11,45077.47280655966,35000.279251605694
2015-12-14,45283.64960924446,35024.294889695615
2015-12-15,45586.24084260088,35048.310527785536
2015-12-16,46224.57209998309,35072.32616587545
2015-12-17,45667.41630990216,35096.34180396537
2015-12-18,44971.88215129169,35120.35744205529
2015-12-21,45356.040080681974,35144.373080145204
2015-12-22,45714.26215728169,35168.38871823513
2015-12-23,46118.15706269335,35192.404356325045
2015-12-24,46043.092735975755,35216.419994414966
2015-12-28,45873.353502904974,35240.43563250489
2015-12-29,46347.367683904995,35264.4512705948
2015-12-30,46032.57749355333,35288.46690868473
2015-12-31,45579.586215770345,35312.48254677464
2016-01-04,45318.9320218289,35336.49818486456
2016-01-05,45439.45802179134,35360.51382295448
2016-01-06,45010.74201909417,35384.529461044396
2016-01-07,44535.592260955185,35408.54509913432
2016-01-08,44381.16846584887,35432.56073722424
2016-01-11,44324.78610596989,35456.57637531415
2016-01-12,44422.23187062462,35480.59201340408
2016-01-13,44157.93777995681,35504.60765149399
2016-01-14,44372.2600330987,35528.62328958391
2016-01-15,43936.44960242927,35552.638927673834
2016-01-19,43994.632015129515,35576.65456576375
2016-01-20,43590.255644817196,35600.670203853675
2016-01-21,43728.03102443293,35624.68584194359
2016-01-22,44179.581539017534,35648.70148003351
2016-01-25,44040.44542158784,35672.71711812343
2016-01-26,44268.66395261997,35696.73275621334
2016-01-27,44278.61069160889,35720.748394303264
2016-01-28,44406.36981021935,35744.764032393185
2016-01-29,44844.538198882714,35768.779670483105
2016-02-01,45384.933465326365,35792.795308573026
2016-02-02,45016.00095483705,35816.81094666294
2016-02-03,45134.83746630042,35840.82658475286
2016-02-04,45271.547627799824,35864.84222284278
2016-02-05,45107.32229564504,35888.857860932694
2016-02-08,45088.629581852496,35912.87349902262
2016-02-09,45059.625144119665,35936.889137112536
2016-02-10,44968.041589192595,35960.904775202456
2016-02-11,44660.57298003961,35984.92041329238
2016-02-12,44886.84992568176,36008.93605138229
2016-02-16,45244.93198374264,36032.95168947221
2016-02-17,45534.042060447355,36056.96732756213
2016-02-18,45658.76838413326,36080.98296565205
2016-02-19,45634.34175504218,36104.99860374197
2016-02-22,45805.9151863443,36129.01424183189
2016-02-23,45673.32113010048,36153.02987992181
2016-02-24,45763.59654981627,36177.04551801173
2016-02-25,45989.822859804524,36201.06115610164
2016-02-26,45850.80488439468,36225.07679419157
2016-02-29,45709.97745580256,36249.09243228148
2016-03-01,46538.96042019544,36273.1080703714
2016-03-02,46755.71986433867,36297.123708461324
2016-03-03,46874.09696166653,36321.13934655124
2016-03-04,46936.767761156254,36345.15498464116
2016-03-07,47023.36888314852,36369.17062273108
2016-03-08,46841.2189335846,36393.186260821
2016-03-09,46986.670349628,36417.20189891092
2016-03-10,47077.85122579825,36441.21753700083
2016-03-11,47271.182927664944,36465.233175090754
2016-03-14,47220.35570830079,36489.248813180675
2016-03-15,47217.512345347764,36513.26445127059
2016-03-16,47382.25232781716,36537.280089360516
2016-03-17,47552.33178022177,36561.29572745043
2016-03-18,47627.83433805786,36585.31136554035
2016-03-21,47709.80327781347,36609.32700363027
2016-03-22,47764.305416627685,36633.342641720184
2016-03-23,47454.795539169194,36657.35827981011
2016-03-24,47438.841488172686,36681.373917900026
2016-03-28,47417.439967847815,36705.38955598995
2016-03-29,47971.14347953935,36729.40519407987
2016-03-30,48116.06757242502,36753.42083216978
2016-03-31,48035.539428473596,36777.4364702597
2016-04-01,48713.123995864014,36801.45210834962
2016-04-04,48596.53983369242,36825.467746439535
2016-04-05,48260.981439140676,36849.48338452946
2016-04-06,48773.068694557616,36873.49902261938
2016-04-07,48333.2697920704,36897.5146607093
2016-04-08,48378.061023837356,36921.53029879922
2016-04-11,48260.80924681381,36945.54593688913
2016-04-12,48638.52232937832,36969.56157497906
2016-04-13,48956.597294723375,36993.57721306897
2016-04-14,49048.65306353435,37017.59285115889
2016-04-15,49004.739881166104,37041.608489248814
2016-04-18,49229.58604625046,37065.62412733873
2016-04-19,49161.0742616484,37089.63976542865
2016-04-20,49084.624421808825,37113.65540351857
2016-04-21,49021.284628909,37137.67104160848
2016-04-22,48667.346632352695,37161.68667969841
2016-04-25,48676.75243089971,37185.702317788324
2016-04-26,48642.2109314713,37209.717955878245
2016-04-27,48623.1135579489,37233.733593968165
2016-04-28,48169.84117694864,37257.74923205808
2016-04-29,48010.46858981026,37281.76487014801
2016-05-02,48573.67208423572,37305.78050823792
2016-05-03,48489.77400990324,37329.79614632784
2016-05-04,48369.47134435138,37353.81178441776
2016-05-05,48377.80512646149,37377.827422507675
2016-05-06,48510.61064840619,37401.843060597595
2016-05-09,48443.856638109304,37425.858698687516
2016-05-10,48722.130297672426,37449.87433677743
2016-05-11,48552.4970056906,37473.88997486736
2016-05-12,48574.425284019504,37497.90561295727
2016-05-13,48320.55713648769,37521.92125104719
2016-05-16,48513.386660422526,37545.93688913711
2016-05-17,48324.7650039488,37569.952527227026
2016-05-18,48140.68313551815,37593.968165316954
2016-05-19,48090.013552813485,37617.98380340687
2016-05-20,48160.38617297853,37641.99944149679
2016-05-23,48171.532903838255,37666.01507958671
2016-05-24,48311.998654530835,37690.03071767662
2016-05-25,48629.66409931374,37714.04635576654
2016-05-26,48696.29659855189,37738.06199385646
2016-05-27,48876.3874401224,37762.07763194638
2016-05-31,48930.01120859809,37786.093270036305
2016-06-01,49475.32705727863,37810.10890812622
2016-06-02,49550.675642725175,37834.12454621614
2016-06-03,49541.452915864014,37858.14018430606
2016-06-06,49732.20924712381,37882.15582239597
2016-06-07,49861.15986694611,37906.1714604859
2016-06-08,50051.82531594515,37930.187098575814
2016-06-09,50044.26594461757,37954.202736665735
2016-06-10,49700.191544278256,37978.218374755656
2016-06-13,49240.889886942736,38002.23401284557
2016-06-14,49232.45182041991,38026.24965093549
2016-06-15,49152.654628397846,38050.26528902541
2016-06-16,49260.406243717465,38074.280927115324
2016-06-17,49012.33556594001,38098.29656520525
2016-06-20,49233.18147212876,38122.312203295165
2016-06-21,49278.91345873496,38146.327841385086
2016-06-22,49223.37037473642,38170.34347947501
2016-06-23,49724.3875498817,38194.35911756492
2016-06-24,48199.07707275123,38218.37475565485
2016-06-27,47896.88959920228,38242.39039374476
2016-06-28,48162.752630280906,38266.40603183468
2016-06-29,48534.38080108691,38290.4216699246
2016-06-30,48963.16115894969,38314.437308014516
2016-07-01,49639.33489531714,38338.45294610444
2016-07-05,49479.15374919045,38362.46858419436
2016-07-06,49563.92752838697,38386.48422228427
2016-07-07,49662.002613042765,38410.4998603742
2016-07-08,50216.60396634973,38434.51549846411
2016-07-11,50513.65856452162,38458.53113655403
2016-07-12,50699.53179421767,38482.54677464395
2016-07-13,50785.864655847006,38506.56241273387
2016-07-14,51008.13570198752,38530.578050823795
2016-07-15,50996.13425142906,38554.59368891371
2016-07-18,51161.979511836646,38578.60932700363
2016-07-19,51082.94116479189,38602.62496509355
2016-07-20,51351.35984901199,38626.64060318346
2016-07-21,51248.4840753314,38650.656241273384
2016-07-22,51435.40012932128,38674.671879363304
2016-07-25,51395.212226704454,38698.687517453225
2016-07-26,51502.83172116844,38722.703155543146
2016-07-27,51546.4303247232,38746.71879363306
2016-07-28,51536.223241850705,38770.73443172298
2016-07-29,51623.652599266294,38794.7500698129
2016-08-01,52234.11611194339,38818.765707902814
2016-08-02,51896.45022258464,38842.78134599274
2016-08-03,51864.57616779266,38866.796984082655
2016-08-04,51980.03797130856,38890.812622172576
2016-08-05,52360.60663427609,38914.8282602625
2016-08-08,52389.46878968437,38938.84389835241
2016-08-09,52507.105470689814,38962.85953644233
2016-08-10,52445.86460930844,38986.87517453225
2016-08-11,52664.57124486137,39010.89081262217
2016-08-12,52658.23116275618,39034.90645071209
2016-08-15,52815.06746171196,39058.922088802006
2016-08-16,52578.04655446318,39082.93772689193
2016-08-17,52648.77272358449,39106.95336498185
2016-08-18,52794.69530586171,39130.96900307176
2016-08-19,52710.62484899642,39154.98464116169
2016-08-22,52653.84683479687,39179.0002792516
2016-08-23,52777.94915852257,39203.01591734152
2016-08-24,52533.232656950706,39227.031555431444
2016-08-25,52486.87947013615,39251.04719352136
2016-08-26,52418.65203937635,39275.06283161128
2016-08-29,52585.58367971855,39299.0784697012
2016-08-30,52446.41318151789,39323.09410779112
2016-08-31,52360.65243584961,39347.10974588104
2016-09-01,52937.81832357205,39371.12538397095
2016-09-02,53134.1248362895,39395.141022060874
2016-09-06,53493.44119569473,39419.156660150795
2016-09-07,53442.625090969625,39443.17229824071
2016-09-08,53280.542294323335,39467.187936330636
2016-09-09,52074.915910555115,39491.20357442055
2016-09-12,52539.744080708195,39515.21921251047
2016-09-13,52072.313024645984,39539.23485060039
2016-09-14,52121.13665942126,39563.250488690304
2016-09-15,52654.54959849397,39587.26612678023
2016-09-16,52575.76990039603,39611.281764870146
2016-09-19,52553.169975486715,39635.29740296007
2016-09-20,52618.25101284545,39659.31304104999
2016-09-21,53117.2953859761,39683.3286791399
2016-09-22,53450.16054716336,39707.34431722982
2016-09-23,53200.33964188014,39731.35995531974
2016-09-26,52814.593699863064,39755.375593409655
2016-09-27,53240.89310858729,39779.39123149958
2016-09-28,53352.508878947425,39803.4068695895
2016-09-29,53141.01706855085,39827.42250767942
2016-09-30,53384.76296600337,39851.43814576934
2016-10-03,53768.27742172544,39875.45378385925
2016-10-04,53544.1549575081,39899.46942194918
2016-10-05,53707.65202081457,39923.48506003909
2016-10-06,53762.96322216204,39947.50069812901
2016-10-07,53641.46903076349,39971.516336218934
2016-10-10,53820.78940303361,39995.53197430885
2016-10-11,53153.46590413597,40019.54761239877
2016-10-12,53156.502888193885,40043.56325048869
2016-10-13,52945.4355445027,40067.5788885786
2016-10-14,53028.788168594736,40091.59452666853
2016-10-17,52951.22937391685,40115.610164758444
2016-10-18,53218.04317499341,40139.625802848364
2016-10-19,53184.74674679537,40163.641440938285
2016-10-20,53084.471496581136,40187.6570790282
2016-10-21,53204.14864925606,40211.67271711813
2016-10-24,53634.335458505746,40235.68835520804
2016-10-25,53563.430833927174,40259.70399329796
2016-10-26,53353.54429446692,40283.71963138788
2016-10-27,53225.947539582296,40307.735269477795
2016-10-28,53121.35752560882,40331.750907567715
2016-10-31,53115.90208053767,40355.766545657636
2016-11-01,53319.05577263157,40379.78218374755
2016-11-02,52985.4272118198,40403.79782183748
2016-11-03,52730.11351494191,40427.81345992739
2016-11-04,52561.940572430016,40451.82909801731
2016-11-07,53496.06130602732,40475.84473610723
2016-11-08,53776.38788950722,40499.860374197146
2016-11-09,53904.669690294424,40523.87601228707
2016-11-10,53687.694894365595,40547.89165037699
2016-11-11,53535.77136021101,40571.90728846691
