Date,PV_KRW,Signal
2010-11-23,115583306.39734331,NORMAL
2010-11-24,122468017.74900486,NORMAL
2010-11-25,120762679.24485739,NORMAL
2010-11-26,118145171.49631757,NORMAL
2010-11-29,119772270.04084086,NORMAL
2010-11-30,119448831.67276014,NORMAL
2010-12-01,122736584.83102074,NORMAL
2010-12-02,123523961.03791535,NORMAL
2010-12-03,124473341.65815105,NORMAL
2010-12-06,122591823.81039329,NORMAL
2010-12-07,122741602.0904415,NORMAL
2010-12-08,122962974.13858278,NORMAL
2010-12-09,124090097.93084154,NORMAL
2010-12-10,124498535.26738112,NORMAL
2010-12-13,125378371.09630525,NORMAL
2010-12-14,125529251.3803429,NORMAL
2010-12-15,123989964.01066636,NORMAL
2010-12-16,127333420.7558363,NORMAL
2010-12-17,126373640.54680787,NORMAL
2010-12-20,125963768.28961612,NORMAL
2010-12-21,128176879.50060607,NORMAL
2010-12-22,128806679.82701097,NORMAL
2010-12-23,127477790.26607612,NORMAL
2010-12-24,127300540.45219782,NORMAL
2010-12-27,124634887.21808808,NORMAL
2010-12-28,127070472.65985148,NORMAL
2010-12-29,127989226.09795073,NORMAL
2010-12-30,127238725.22581805,NORMAL
2010-12-31,125896910.09794687,NORMAL
2011-01-03,127509945.33576937,NORMAL
2011-01-04,127285673.64294595,NORMAL
2011-01-05,128049105.38414198,NORMAL
2011-01-06,128784406.71365842,NORMAL
2011-01-07,128508899.5006568,NORMAL
2011-01-10,128355998.37811334,NORMAL
2011-01-11,129143642.76611447,NORMAL
2011-01-12,130669961.32563145,NORMAL
2011-01-13,128202619.85390083,NORMAL
2011-01-14,129922201.15852287,NORMAL
2011-01-17,127641633.2704022,NORMAL
2011-01-18,130830375.3019976,NORMAL
2011-01-19,128852765.16231424,NORMAL
2011-01-20,127825743.51749323,NORMAL
2011-01-21,124708446.29253477,NORMAL
2011-01-24,128306026.53651156,NORMAL
2011-01-25,128971893.24888213,NORMAL
2011-01-26,130097812.65139127,NORMAL
2011-01-27,130251545.83439969,NORMAL
2011-01-28,125852253.74203847,NORMAL
2011-01-31,127326750.48233463,NORMAL
2011-02-01,130938035.65139042,NORMAL
2011-02-02,129574663.76136081,NORMAL
2011-02-03,130006517.5107342,NORMAL
2011-02-04,131417653.75698732,NORMAL
2011-02-07,131820386.32145898,NORMAL
2011-02-08,131310644.26785573,NORMAL
2011-02-09,130837821.08142973,NORMAL
2011-02-10,130555744.84940527,NORMAL
2011-02-11,133382339.64396463,NORMAL
2011-02-14,134347931.9817059,NORMAL
2011-02-15,134128264.77736868,NORMAL
2011-02-16,134677993.61020815,NORMAL
2011-02-17,134114036.598686,NORMAL
2011-02-18,134095517.66939108,NORMAL
2011-02-21,133384675.95504628,NORMAL
2011-02-22,129538035.06872731,NORMAL
2011-02-23,129533152.09528717,NORMAL
2011-02-24,129884264.10773943,NORMAL
2011-02-25,132709039.0744371,NORMAL
2011-02-28,132711974.80274536,NORMAL
2011-03-01,129640891.58823541,NORMAL
2011-03-02,131098781.49375261,NORMAL
2011-03-03,133900300.7462533,NORMAL
2011-03-04,132736937.34112982,NORMAL
2011-03-07,130490085.41823351,NORMAL
2011-03-08,131818379.94973168,NORMAL
2011-03-09,130633637.76659611,NORMAL
2011-03-10,127310348.46257438,NORMAL
2011-03-11,129329222.27016379,NORMAL
2011-03-14,128492068.08744735,NORMAL
2011-03-15,126568596.44673799,NORMAL
2011-03-16,124007266.82370482,NORMAL
2011-03-17,126932476.01873557,DANGER
2011-03-18,127151060.11227348,DANGER
2011-03-21,127850200.62692955,DANGER
2011-03-22,126533060.13739443,NORMAL
2011-03-23,127951593.34153378,NORMAL
2011-03-24,130931159.81071275,NORMAL
2011-03-25,130810319.88427348,NORMAL
2011-03-28,129208353.73288348,NORMAL
2011-03-29,130769581.24867748,NORMAL
2011-03-30,131712847.062345,NORMAL
2011-03-31,130825973.05083168,NORMAL
2011-04-01,131575952.81903635,NORMAL
2011-04-04,129506262.89503314,NORMAL
2011-04-05,129661308.46403462,NORMAL
2011-04-06,130223846.75160012,NORMAL
2011-04-07,129428275.76076196,NORMAL
2011-04-08,129428066.76794197,NORMAL
2011-04-11,127643138.19287351,NORMAL
2011-04-12,126955053.60380776,NORMAL
2011-04-13,128894101.446064,NORMAL
2011-04-14,129028516.70504114,NORMAL
2011-04-15,129150044.41477183,NORMAL
2011-04-18,127815189.41490844,NORMAL
2011-04-19,129105139.26590386,NORMAL
2011-04-20,132258814.09642948,NORMAL
2011-04-21,132723621.10464686,NORMAL
2011-04-22,133278434.19797795,NORMAL
2011-04-25,133538827.44957492,NORMAL
2011-04-26,134231029.03718993,NORMAL
2011-04-27,135448723.7880774,NORMAL
2011-04-28,134439938.01476252,NORMAL
2011-04-29,134896984.89643446,NORMAL
2011-05-02,134689497.08154213,NORMAL
2011-05-03,133163131.21736291,NORMAL
2011-05-04,132740784.25868067,NORMAL
2011-05-05,131400589.20970045,NORMAL
2011-05-06,133153768.55672185,NORMAL
2011-05-09,135243164.1035763,NORMAL
2011-05-10,134253970.35721526,NORMAL
2011-05-11,132824865.85685809,NORMAL
2011-05-12,133813219.58141994,NORMAL
2011-05-13,132419625.03613128,NORMAL
2011-05-16,130511049.80397937,NORMAL
2011-05-17,131223476.40143034,NORMAL
2011-05-18,129178508.89582784,NORMAL
2011-05-19,132354534.43064398,NORMAL
2011-05-20,130461564.54333861,NORMAL
2011-05-23,128344121.58734362,NORMAL
2011-05-24,129496781.24760322,DANGER
2011-05-25,129547928.88323824,DANGER
2011-05-26,131352765.77028826,DANGER
2011-05-27,130528308.22626966,NORMAL
2011-05-30,129986896.69175021,NORMAL
2011-05-31,131888582.72882432,NORMAL
2011-06-01,128096842.30238782,NORMAL
2011-06-02,129039198.85756014,DANGER
2011-06-03,127196921.91877575,NORMAL
2011-06-06,125575446.1637845,DANGER
2011-06-07,126776983.04224177,DANGER
2011-06-08,126204674.05479616,DANGER
2011-06-09,126750762.18697566,DANGER
2011-06-10,125527659.34601022,DANGER
2011-06-13,123825932.5136601,DANGER
2011-06-14,126468332.67455399,DANGER
2011-06-15,125065378.779085,DANGER
2011-06-16,125057197.32360314,DANGER
2011-06-17,125751269.72158943,DANGER
2011-06-20,125811888.05252893,DANGER
2011-06-21,126240347.58724685,DANGER
2011-06-22,125704933.286614,DANGER
2011-06-23,124454352.5703365,DANGER
2011-06-24,122725719.38268872,DANGER
2011-06-27,123549819.10036886,DANGER
2011-06-28,124928367.38700064,DANGER
2011-06-29,125967476.17524558,DANGER
2011-06-30,124780811.58302069,DANGER
2011-07-01,126450664.04596429,NORMAL
2011-07-04,125823082.17643473,NORMAL
2011-07-05,126575499.46745078,NORMAL
2011-07-06,128056345.51221307,NORMAL
2011-07-07,130279816.98012662,NORMAL
2011-07-08,129228657.44811879,NORMAL
2011-07-11,125904728.22294919,NORMAL
2011-07-12,124178538.43523702,NORMAL
2011-07-13,126719913.01502031,NORMAL
2011-07-14,123003570.80253735,NORMAL
2011-07-15,125683132.0982547,NORMAL
2011-07-18,124895523.12354743,NORMAL
2011-07-19,127716465.49220797,NORMAL
2011-07-20,127734265.68889652,NORMAL
2011-07-21,127711033.28965594,NORMAL
2011-07-22,129398253.81675236,NORMAL
2011-07-25,126780459.47630659,NORMAL
2011-07-26,129509043.0012421,NORMAL
2011-07-27,125139185.52772117,NORMAL
2011-07-28,125836696.33887827,NORMAL
2011-07-29,124889232.49966185,NORMAL
2011-08-01,125132273.45968325,NORMAL
2011-08-02,120241639.85990466,NORMAL
2011-08-03,120820783.23806506,DANGER
2011-08-04,116670171.6359201,DANGER
2011-08-05,118170670.47414052,DANGER
2011-08-08,113003323.54462357,DANGER
2011-08-09,119247552.38610178,DANGER
2011-08-10,116724530.93597895,DANGER
2011-08-11,120210679.42805763,DANGER
2011-08-12,118998309.60325877,DANGER
2011-08-15,118676317.0030818,DANGER
2011-08-16,118095707.76951092,DANGER
2011-08-17,121228482.00012521,DANGER
2011-08-18,118791810.09585209,DANGER
2011-08-19,119293546.34392822,DANGER
2011-08-22,121634707.93320468,DANGER
2011-08-23,121890824.06433626,DANGER
2011-08-24,119931873.35469581,DANGER
2011-08-25,119725153.41131401,DANGER
2011-08-26,122706276.27526018,DANGER
2011-08-29,122546014.00385182,DANGER
2011-08-30,123492793.71271971,DANGER
2011-08-31,123996008.12495154,DANGER
2011-09-01,122571155.87489118,DANGER
2011-09-02,121903307.09432444,DANGER
2011-09-05,122511395.07541606,DANGER
2011-09-06,122638815.12168515,DANGER
2011-09-07,123137779.2013532,DANGER
2011-09-08,122475268.9335508,DANGER
2011-09-09,122024102.42089473,DANGER
2011-09-12,121646915.21744126,DANGER
2011-09-13,121219223.7270342,DANGER
2011-09-14,121480066.3071058,DANGER
2011-09-15,124424624.4439507,DANGER
2011-09-16,126317627.72779353,NORMAL
2011-09-19,125588228.25953275,NORMAL
2011-09-20,128174249.97758861,NORMAL
2011-09-21,124088128.5035961,NORMAL
2011-09-22,120304271.25671841,DANGER
2011-09-23,119727560.9121736,DANGER
2011-09-26,118282330.4585687,DANGER
2011-09-27,121780228.38086757,DANGER
2011-09-28,117953860.16715461,DANGER
2011-09-29,120530703.87027058,DANGER
2011-09-30,119222762.20241879,DANGER
2011-10-03,120218707.07703277,DANGER
2011-10-04,120464825.07322131,DANGER
2011-10-05,117769866.96117117,DANGER
2011-10-06,122095058.29326887,DANGER
2011-10-07,120861300.15439062,DANGER
2011-10-10,121670211.2489964,DANGER
2011-10-11,122949872.08098121,NORMAL
2011-10-12,124786977.36773446,NORMAL
2011-10-13,124718599.53125943,NORMAL
2011-10-14,127091801.50574908,NORMAL
2011-10-17,123876766.6196572,NORMAL
2011-10-18,125871938.59717283,NORMAL
2011-10-19,122754259.03582379,NORMAL
2011-10-20,120086453.03526242,NORMAL
2011-10-21,123083479.62186107,NORMAL
2011-10-24,128284158.30723639,NORMAL
2011-10-25,123755959.27238263,NORMAL
2011-10-26,124008475.73822801,NORMAL
2011-10-27,129744978.61803697,NORMAL
2011-10-28,126808035.39938928,NORMAL
2011-10-31,122866547.83486804,NORMAL
2011-11-01,120264369.91324197,NORMAL
2011-11-02,123032090.09123245,NORMAL
2011-11-03,126190742.75770749,NORMAL
2011-11-04,125628293.96336165,NORMAL
2011-11-07,125090600.7609235,NORMAL
2011-11-08,127651283.41219372,NORMAL
2011-11-09,120890443.87010093,NORMAL
2011-11-10,121792856.86740266,NORMAL
2011-11-11,126077737.3118697,NORMAL
2011-11-14,124387601.44623934,NORMAL
2011-11-15,125876195.28312854,NORMAL
2011-11-16,123157579.30535772,NORMAL
2011-11-17,120329059.96518537,NORMAL
2011-11-18,120164671.72544003,DANGER
2011-11-21,118266901.3034999,DANGER
2011-11-22,120091270.61310236,DANGER
2011-11-23,118657545.73266956,DANGER
2011-11-24,120191545.48040101,DANGER
2011-11-25,118881454.25453359,DANGER
2011-11-28,121427831.1357278,DANGER
2011-11-29,118906637.24561816,DANGER
2011-11-30,122899619.85980156,DANGER
2011-12-01,123150375.67059152,NORMAL
2011-12-02,121186305.88222325,NORMAL
2011-12-05,122496432.35023978,NORMAL
2011-12-06,122694049.45034882,NORMAL
2011-12-07,122612283.52369654,NORMAL
2011-12-08,119048828.84042695,NORMAL
2011-12-09,119845742.0672111,DANGER
2011-12-12,119358085.12261094,NORMAL
2011-12-13,116038066.33936922,NORMAL
2011-12-14,116961909.03983627,DANGER
2011-12-15,116230015.43106523,DANGER
2011-12-16,117197402.19580837,DANGER
2011-12-19,116280074.15843096,DANGER
2011-12-20,119927179.71059963,DANGER
2011-12-21,117904085.55214404,DANGER
2011-12-22,117638645.26124752,DANGER
2011-12-23,118053201.31883232,DANGER
2011-12-26,118253924.9455279,NORMAL
2011-12-27,117806042.37270175,NORMAL
2011-12-28,116575745.59393099,NORMAL
2011-12-29,117262049.5362987,DANGER
2011-12-30,117648315.22457516,DANGER
2012-01-02,118055614.21276495,DANGER
2012-01-03,118569743.73846433,DANGER
2012-01-04,118143837.36968845,NORMAL
2012-01-05,119205043.13109389,NORMAL
2012-01-06,119545302.24087021,NORMAL
2012-01-09,120208682.67950848,NORMAL
2012-01-10,121161713.41987178,NORMAL
2012-01-11,121283352.85657407,NORMAL
2012-01-12,122114615.24141544,NORMAL
2012-01-13,120961410.70521231,NORMAL
2012-01-16,121266287.33622903,NORMAL
2012-01-17,122665811.59916401,NORMAL
2012-01-18,123959990.17204332,NORMAL
2012-01-19,124424306.52291422,NORMAL
2012-01-20,124193025.3916549,NORMAL
2012-01-23,125439294.37295595,NORMAL
2012-01-24,123754040.36467868,NORMAL
2012-01-25,126233157.34477882,NORMAL
2012-01-26,124477722.73927511,NORMAL
2012-01-27,126083580.81856625,NORMAL
2012-01-30,124818484.29885678,NORMAL
2012-01-31,126047069.08155054,NORMAL
2012-02-01,127265567.39278851,NORMAL
2012-02-02,128258652.16471672,NORMAL
2012-02-03,129146396.57248968,NORMAL
2012-02-06,128324427.79531202,NORMAL
2012-02-07,129634861.66416304,NORMAL
2012-02-08,129986705.64412937,NORMAL
2012-02-09,130922799.48867545,NORMAL
2012-02-10,129348482.40643272,NORMAL
2012-02-13,131208827.9949723,NORMAL
2012-02-14,131322344.96080087,NORMAL
2012-02-15,131354063.36159307,NORMAL
2012-02-16,133148863.98671502,NORMAL
2012-02-17,133191947.9965478,NORMAL
2012-02-20,132410974.62760022,NORMAL
2012-02-21,133229499.28291196,NORMAL
2012-02-22,133096520.73745349,NORMAL
2012-02-23,134262963.8060309,NORMAL
2012-02-24,134865280.16631982,NORMAL
2012-02-27,134104998.34909186,NORMAL
2012-02-28,136290601.9940902,NORMAL
2012-02-29,134959755.91566014,NORMAL
2012-03-01,135761432.9729738,NORMAL
2012-03-02,134899482.545131,NORMAL
2012-03-05,130983503.02102251,NORMAL
2012-03-06,130864699.26053305,NORMAL
2012-03-07,132986895.09192365,NORMAL
2012-03-08,135275659.9110052,NORMAL
2012-03-09,135120080.33006707,NORMAL
2012-03-12,134816111.23307028,NORMAL
2012-03-13,138916138.7250264,NORMAL
2012-03-14,138618949.64151406,NORMAL
2012-03-15,140757105.15212655,NORMAL
2012-03-16,139568660.22480756,NORMAL
2012-03-19,141003381.94272926,NORMAL
2012-03-20,139877384.53536317,NORMAL
2012-03-21,140708099.03725803,NORMAL
2012-03-22,140142637.975089,NORMAL
2012-03-23,141007298.86183435,NORMAL
2012-03-26,141274536.63363725,NORMAL
2012-03-27,144156630.5105071,NORMAL
2012-03-28,143423647.41993243,NORMAL
2012-03-29,142964200.6174916,NORMAL
2012-03-30,143212790.53783688,NORMAL
2012-04-02,144321418.5005012,NORMAL
2012-04-03,143380371.91237563,NORMAL
2012-04-04,140514026.14773762,NORMAL
2012-04-05,142152173.52882582,NORMAL
2012-04-06,142076697.56988314,NORMAL
2012-04-09,140248986.21065876,NORMAL
2012-04-10,136923532.93531388,NORMAL
2012-04-11,139766630.31262776,NORMAL
2012-04-12,142662589.0855385,NORMAL
2012-04-13,138890382.90683198,NORMAL
2012-04-16,135812808.14835364,NORMAL
2012-04-17,140587706.91318223,NORMAL
2012-04-18,139630808.4180728,NORMAL
2012-04-19,138821377.41119456,NORMAL
2012-04-20,138353681.0894485,NORMAL
2012-04-23,136515131.09770682,NORMAL
2012-04-24,136257955.99972504,NORMAL
2012-04-25,139832695.42251524,NORMAL
2012-04-26,140996603.10100672,NORMAL
2012-04-27,141346720.2972548,NORMAL
2012-04-30,140431180.03869197,NORMAL
2012-05-01,140556140.28613165,NORMAL
2012-05-02,140772838.06406927,NORMAL
2012-05-03,138921608.68182015,NORMAL
2012-05-04,134978591.1757061,NORMAL
2012-05-07,133923960.46027116,NORMAL
2012-05-08,134763347.05200866,NORMAL
2012-05-09,133792922.1282252,NORMAL
2012-05-10,134192665.46896465,NORMAL
2012-05-11,133316715.79734002,NORMAL
2012-05-14,131985932.09145324,NORMAL
2012-05-15,131441168.70072536,NORMAL
2012-05-16,129872869.23263611,NORMAL
2012-05-17,128304504.3903812,NORMAL
2012-05-18,127950219.57425998,DANGER
2012-05-21,129495374.17296866,DANGER
2012-05-22,128804564.82376522,DANGER
2012-05-23,128538960.5489129,DANGER
2012-05-24,130094023.07273576,DANGER
2012-05-25,129826297.1856798,DANGER
2012-05-28,128347106.99097826,DANGER
2012-05-29,131605366.87477055,DANGER
2012-05-30,130195606.15496244,DANGER
2012-05-31,131081774.85588922,DANGER
2012-06-01,130529217.68521532,DANGER
2012-06-04,131039855.85903491,DANGER
2012-06-05,130285936.56782867,DANGER
2012-06-06,131764451.7225054,DANGER
2012-06-07,131666938.21468286,DANGER
2012-06-08,130820569.06588185,DANGER
2012-06-11,126955951.24039707,DANGER
2012-06-12,132034611.06866722,DANGER
2012-06-13,131691333.31794761,DANGER
2012-06-14,132431463.1963353,DANGER
2012-06-15,132848967.74953993,DANGER
2012-06-18,129642079.3125418,DANGER
2012-06-19,132860723.02712272,DANGER
2012-06-20,131654309.33849077,NORMAL
2012-06-21,126656178.41882414,NORMAL
2012-06-22,126975747.3557866,DANGER
2012-06-25,126836867.39598317,DANGER
2012-06-26,127016327.92175826,DANGER
2012-06-27,127381279.97665404,DANGER
2012-06-28,126823441.31514873,DANGER
2012-06-29,129644541.66893083,DANGER
2012-07-02,124778209.96752994,NORMAL
2012-07-03,129836595.0565881,NORMAL
2012-07-04,128666187.69780898,NORMAL
2012-07-05,128774546.00217651,NORMAL
2012-07-06,125729135.06212157,NORMAL
2012-07-09,124613664.25853796,DANGER
2012-07-10,125742789.83570553,DANGER
2012-07-11,125665765.27978916,DANGER
2012-07-12,125179886.58338156,DANGER
2012-07-13,128160783.84903459,DANGER
2012-07-16,124258515.0011359,DANGER
2012-07-17,127486032.51222806,DANGER
2012-07-18,127349240.78103739,DANGER
2012-07-19,127412374.51716949,DANGER
