Date,Super_Ensemble,SPY_BH
2020-12-02,1.3664998917164737,1.437287842961882
2020-12-03,1.3723422848612246,1.436896094207019
2020-12-04,1.3809265551509926,1.4492785711887242
2020-12-07,1.3903749658749531,1.4463002514267942
2020-12-08,1.3878452668269468,1.4505326818167712
2020-12-09,1.375371840948766,1.4375228922147996
2020-12-10,1.3753423086905925,1.437052793708964
2020-12-11,1.3769930937215045,1.4353675664708854
2020-12-14,1.3787267422138276,1.4289414717067972
2020-12-15,1.3904497721231122,1.4482598957729589
2020-12-16,1.3971905576693298,1.450532681816771
2020-12-17,1.4045249899845944,1.4586441324720592
2020-12-18,1.4011523059827355,1.452819748357066
2020-12-21,1.3991764704435314,1.447625121271647
2020-12-22,1.3930368457264055,1.4451852148230508
2020-12-23,1.3965047239033064,1.4464838394311252
2020-12-24,1.4083244250101685,1.4521115129233975
2020-12-28,1.41559590037271,1.4645862341931937
2020-12-29,1.4181755242626894,1.4617922743543241
2020-12-30,1.428027610202272,1.4638777414532822
2020-12-31,1.4313947560904523,1.4713154357114548
2021-01-04,1.4364577558767286,1.4512850452711021
2021-01-05,1.4491501510263274,1.4612804922371334
2021-01-06,1.4327514280434925,1.4700165537971375
2021-01-07,1.4575857906830234,1.4918576082689978
2021-01-08,1.4740941393235725,1.5003578486573552
2021-01-11,1.4637165811937878,1.4902440408195754
2021-01-12,1.461828023918111,1.490558597701559
2021-01-13,1.4675488168791695,1.4945728323975305
2021-01-14,1.4628993196034084,1.4893389661100647
2021-01-15,1.4449730605113764,1.4784778122896909
2021-01-18,1.436440978977267,1.4784778122896909
2021-01-19,1.4589254817178055,1.4900864407457801
2021-01-20,1.483269128390871,1.5107074776667815
2021-01-21,1.494032508518083,1.5120848379851928
2021-01-22,1.486488954177533,1.5067327394791
2021-01-25,1.5017094374319033,1.5126750985064772
2021-01-26,1.4926472618339015,1.5103140564213393
2021-01-27,1.4657073805085905,1.4734012887697774
2021-01-28,1.4648546705203425,1.4860728493154158
2021-01-29,1.4375219280742662,1.45632245824209
2021-02-01,1.4684510116060736,1.480563536694892
2021-02-02,1.482665058458658,1.5014988731916339
2021-02-03,1.4833667195994165,1.5026799088466887
2021-02-04,1.4805419385435992,1.5197586107212548
2021-02-05,1.4907227054286685,1.5257402089506789
2021-02-08,1.4954662809624024,1.5367588341917264
2021-02-09,1.4952738726937205,1.5357359132229529
2021-02-10,1.496326610666806,1.5350666596850884
2021-02-11,1.4976720809800017,1.5375458053357314
2021-02-12,1.5012691279885753,1.5451410996676995
2021-02-15,1.507851616232679,1.5451410996676995
2021-02-16,1.5035259490806718,1.5438028498982137
2021-02-17,1.4924863787746496,1.544157417900973
2021-02-18,1.4829511073598451,1.5375853018440213
2021-02-19,1.4841177124606457,1.5348702063686102
2021-02-22,1.466529856697331,1.523064352677314
2021-02-23,1.4631362112266824,1.5249134839921399
2021-02-24,1.4623501892019561,1.5417175114523765
2021-02-25,1.4441732788280393,1.5045685366698036
2021-02-26,1.428390592806355,1.4968164141827691
2021-03-01,1.4506949967277583,1.5330989101922707
2021-03-02,1.4449995999274843,1.5211359710396652
2021-03-03,1.425793960258445,1.5009870910744427
2021-03-04,1.4055496475283655,1.4824127966628384
2021-03-05,1.4159969274492115,1.5096841707386426
2021-03-08,1.391169153906202,1.5021678694232545
2021-03-09,1.4215931696304844,1.5236151166903085
2021-03-10,1.4200783986666825,1.5330989101922707
2021-03-11,1.4426244332513716,1.5486434235933586
2021-03-12,1.4419827125084688,1.5507294053048026
2021-03-15,1.4493532080339335,1.559976991675754
