ma_window,vol_window,ma_percentile,vol_percentile,danger_ratio,switches,Final Value,Total Return,CAGR,MDD,Sharpe,Volatility,Score
15,30,15,80,23.735119047619047,57,279065.86571813293,179.06586571813295,19.826493298068826,-24.262959057924427,1.3612949240030632,14.974808966424572,-1.0650009817893793
15,30,15,85,21.502976190476193,61,270117.27228010877,170.11727228010875,19.140176031213873,-25.06037236825684,1.3075248941236368,15.14199978406084,-1.1985123427020472
15,30,20,65,31.994047619047617,61,284086.56795485487,184.08656795485484,20.20365554077621,-20.925092513332586,1.4173449110489016,14.577244165596342,-0.6751643402843572
15,30,20,70,31.101190476190478,65,276665.02443331084,176.66502443331083,19.644159744979216,-22.84636158241252,1.3801619077290128,14.613749749876472,-0.9044742505122392
15,30,20,75,30.13392857142857,75,281458.7050017342,181.4587050017342,20.00693790967709,-22.71282989432756,1.3930767422542654,14.721122536467131,-0.8782062471784906
15,30,20,80,27.529761904761905,75,270742.60773629916,170.74260773629914,19.18874042564895,-24.28395581308698,1.3361056108775844,14.81357892640741,-1.0922899704311138
15,30,20,85,25.744047619047617,83,263662.3613993913,163.66236139939133,18.633389457384865,-24.76871793473852,1.290273900441575,14.9726507827719,-1.186597893032277
15,30,25,65,35.41666666666667,55,295505.7010759378,195.5057010759378,21.041447679870885,-20.923745395466938,1.4822135376854413,14.42345708691242,-0.6101610018612527
15,30,25,70,34.672619047619044,55,292964.0400469184,192.96404004691837,20.857310064850452,-21.655349966557193,1.467887000752439,14.457098807250437,-0.6976479959032804
15,30,25,75,33.85416666666667,63,296360.7625135864,196.36076251358637,21.103101692062644,-21.516329289822934,1.4735209268164895,14.558734422263345,-0.678112002165804
15,30,25,80,31.473214285714285,71,283589.0294474204,183.58902944742036,20.16652596920425,-23.631863475328686,1.4077676628299098,14.661910207499146,-0.9554186847029587
15,30,25,85,29.761904761904763,77,275909.5782785814,175.9095782785814,19.586517286963236,-24.07013518860576,1.3585414711861594,14.832396277237633,-1.0484720476744165
15,30,30,65,37.5,60,288210.2013868406,188.21020138684062,20.509343512003554,-20.94953980672254,1.4591940326532393,14.319051944692351,-0.6357599480190146
15,30,30,70,36.830357142857146,58,286057.1437735114,186.05714377351143,20.350188578558104,-21.672578205888186,1.4462704446941537,14.353085705350136,-0.7209873758946648
15,30,30,75,36.086309523809526,64,288902.2343638587,188.90223436385872,20.560290889525312,-21.53430309930979,1.4501923420075666,14.452266653876308,-0.7032379679234122
15,30,30,80,33.92857142857143,70,278573.8037803705,178.5738037803705,19.789228884018904,-23.39043557960633,1.3952539212788115,14.540590971990463,-0.9437896366818215
15,30,30,85,32.36607142857143,78,272701.8783864588,172.70187838645882,19.340304092360007,-23.17747784214163,1.3538846242317315,14.707624355252156,-0.9638631599824317
15,30,35,65,41.964285714285715,82,271607.76473125874,171.60776473125873,19.255777560651154,-21.03244254552312,1.3935956849670108,14.179311378738463,-0.7096485695853014
15,30,35,70,41.44345238095239,82,269227.712047239,169.227712047239,19.07093175638146,-21.894816711934027,1.3789829401765352,14.213282191825494,-0.8104987310168676
15,30,35,75,40.69940476190476,88,271689.9346849553,171.6899346849553,19.26213539115331,-21.760099571809064,1.3826991502095425,14.308534366226105,-0.7933108069713641
15,30,35,80,38.764880952380956,92,263767.5479760128,163.76754797601282,18.641729351514314,-23.57185276831976,1.3371873038139235,14.388614599764797,-1.0199979730180528
15,30,35,85,37.797619047619044,96,263622.26135173463,163.62226135173464,18.630209336255056,-22.975229287815704,1.3250090949135542,14.52840038420774,-0.9725138338680164
20,10,15,65,26.934523809523807,75,274421.60219020944,174.42160219020946,19.472599658691347,-23.170410928002834,1.33769850670381,15.007006217366053,-0.9793425860964735
20,10,15,70,23.735119047619047,73,265441.14655510656,165.44114655510657,18.774056236018886,-26.564886315108566,1.2894791778967472,15.093710241776648,-1.3670094536141093
20,10,15,75,21.428571428571427,67,268588.6935365987,168.5886935365987,19.02107349051039,-24.77371576661177,1.2944602502869198,15.221599170052889,-1.182911326374257
20,10,15,80,19.49404761904762,65,267272.2846394082,167.27228463940818,18.918054295092656,-24.575751797745816,1.2840807592688306,15.279661101506484,-1.1734944205057511
20,10,15,85,18.75,69,268281.9287744817,168.2819287744817,18.997104001929532,-25.270432563612616,1.278676036262849,15.415500307234794,-1.2483672200984124
20,10,20,65,30.059523809523807,71,276932.29010801046,176.93229010801045,19.6645217463709,-23.708967086325885,1.363548572917021,14.828062921488186,-1.0073481357155674
20,10,20,70,27.083333333333332,75,264502.34222018434,164.50234222018435,18.69991245288569,-27.02402745115849,1.2995514292779065,14.903288503611334,-1.4028513158379423
20,10,20,75,25.0,65,267401.78970799426,167.40178970799425,18.92820758399918,-25.140336802478764,1.3036061664383654,15.028318499732093,-1.2104275138095109
20,10,20,80,23.363095238095237,61,269044.2908563662,169.04429085636622,19.05663063260552,-24.940911652787623,1.3065581764365601,15.089402567199341,-1.1875329888422022
20,10,20,85,22.842261904761905,63,272480.58180968807,172.4805818096881,19.323230233887244,-25.47782368171878,1.3127315319414232,15.213923977674652,-1.2350508362304549
20,10,25,65,32.73809523809524,71,278103.68116473977,178.10368116473975,19.753575276270972,-23.17564679005666,1.3746095185288756,14.758945199496104,-0.9429551604767903
20,10,25,70,29.985119047619047,73,268708.0078079815,168.7080078079815,19.030390184856593,-25.820691020730695,1.323815451444961,14.847621007687032,-1.2582536506281088
20,10,25,75,28.050595238095237,67,272724.7047966042,172.72470479660416,19.342064585837694,-23.88177421142846,1.3335642690097298,14.960593584478746,-1.0546131521331163
20,10,25,80,26.5625,63,273087.6235166084,173.08762351660837,19.37003850375112,-23.793317002102583,1.331335596342509,15.009942047647517,-1.0479961038677492
20,10,25,85,26.11607142857143,65,275200.37036564795,175.20037036564796,19.5322844847295,-24.35337689776165,1.3315625808341958,15.129123672022281,-1.103775108941969
20,10,30,65,34.970238095238095,81,277948.7145222568,177.94871452225684,19.741811887862106,-22.74791948201968,1.3833875164251082,14.645740455191062,-0.8914044317768599
20,10,30,70,32.514880952380956,87,268479.56398815993,168.47956398815995,19.012549087953378,-25.41642636907504,1.3314813895421096,14.738004364954044,-1.2101612473653944
20,10,30,75,30.729166666666668,81,270740.8291745794,170.74082917457943,19.18860243123579,-23.46128623768951,1.3339037774984153,14.840650562778693,-1.0122248462705357
20,10,30,80,29.538690476190478,79,270405.2986606401,170.40529866064009,19.16255604037447,-23.407193492278722,1.3290060367372964,14.882489192222423,-1.011713312490576
20,10,30,85,29.092261904761905,81,272467.48723828775,172.46748723828773,19.322219580830513,-23.975421561696294,1.3290920100753179,15.001851958076271,-1.0684501460943114
20,10,35,65,37.723214285714285,105,265583.7223253584,165.5837223253584,18.78529751631721,-22.844560638912856,1.3336309273047116,14.539769589018075,-0.9508251365865741
20,10,35,70,35.41666666666667,107,260574.39100532333,160.57439100532332,18.387324597073906,-25.450992887951557,1.3027006519020632,14.619396511761654,-1.2423986368930926
20,10,35,75,33.779761904761905,97,262713.274303124,162.71327430312402,18.55801530199688,-23.545514939456783,1.305873935777636,14.711749302882335,-1.0486775581680423
20,10,35,80,32.663690476190474,101,261484.31724405545,161.48431724405543,18.460080572382864,-23.490709486752166,1.2970229015520827,14.748415840818991,-1.0520480471231342
20,10,35,85,32.29166666666667,101,265146.33960832393,165.14633960832393,18.750796618091048,-24.03581298604348,1.305222207437879,14.869108592605052,-1.0983590911664693
20,15,15,65,25.297619047619047,61,267393.74222682964,167.39374222682963,18.927576773836165,-25.240479256429264,1.3083864540272416,14.966134451388596,-1.2156614716156846
20,15,15,70,23.660714285714285,59,265926.1804393213,165.9261804393213,18.81227807440613,-26.1031826692472,1.2981918142352196,15.008989524518315,-1.3121264526895005
20,15,15,75,21.651785714285715,59,267726.6435197876,167.7266435197876,18.95365853963682,-25.2300677056015,1.2950254943492894,15.161500265560765,-1.2279812762108606
20,15,15,80,20.907738095238095,55,266665.1702032788,166.6651702032788,18.870401992908057,-25.311764363900284,1.289644900001486,15.167645727501592,-1.2415315363885424
20,15,15,85,20.014880952380953,59,270937.6502857055,170.93765028570553,19.203868788349034,-25.441117000740903,1.297962364609834,15.317515202034294,-1.2461493354642563
20,15,20,65,28.348214285714285,61,263648.4012081107,163.64840120811067,18.63228239420385,-25.646847525057147,1.3023106385800987,14.815282203155697,-1.2623741139256162
20,15,20,70,26.785714285714285,61,261955.72308952478,161.95572308952478,18.4976913107592,-26.57312553491313,1.2908458707037942,14.858074367040336,-1.3664666827875191
20,15,20,75,25.372023809523807,57,268571.23813317955,168.57123813317955,19.019710193703144,-25.568889690193835,1.3156693625389313,14.943312357173271,-1.2412196064804524
20,15,20,80,24.776785714285715,53,267104.48761606624,167.10448761606625,18.904892860919077,-25.64991266343667,1.3084853300992094,14.947224777793533,-1.2565059362444577
20,15,20,85,24.107142857142858,55,270048.05056787725,170.04805056787723,19.13479448802866,-25.639279102177465,1.3123207971777897,15.07447517367823,-1.2516071130399569
20,15,25,65,31.101190476190478,65,266783.41303984786,166.78341303984786,18.87968985459636,-24.271357241072224,1.3223574215004557,14.751356068394475,-1.1047783026067668
20,15,25,70,29.6875,63,265147.6787312168,165.1476787312168,18.75090232008805,-25.22986630629196,1.3120267989532786,14.783030114481054,-1.2109598316759174
20,15,25,75,28.497023809523807,59,272049.94778270053,172.04994778270054,19.289972440391878,-24.190841899942633,1.3385477359171498,14.85901889647065,-1.0805364540771134
20,15,25,80,27.976190476190478,55,270086.2983575545,170.08629835755448,19.137768148282852,-24.40414061278609,1.329165886642089,14.861888295948733,-1.11124817463652
20,15,25,85,27.455357142857146,57,274218.5380774242,174.2185380774242,19.457013885046813,-24.40981565292294,1.337894904367926,14.99212463041421,-1.1030866609243681
20,15,30,65,33.705357142857146,79,266528.80698155134,166.52880698155133,18.8596865791526,-23.853349346233525,1.3303949288199073,14.636066383577543,-1.054940005803445
20,15,30,70,32.44047619047619,81,264272.37122165266,164.2723712216527,18.68171702423851,-24.82036079057222,1.31713116232252,14.665499173641185,-1.164904916734702
20,15,30,75,31.398809523809522,77,269509.68664395437,169.50968664395435,19.092901322224876,-23.77321937745814,1.3370813018249885,14.729242297613379,-1.0402406359208256
20,15,30,80,30.952380952380953,73,268081.60949278594,168.08160949278596,18.981439590023584,-23.842031892958676,1.3300138864931126,14.732915662910582,-1.0541893028027551
20,15,30,85,30.431547619047617,75,272137.91227556666,172.13791227556666,19.29676944602503,-23.853386500239093,1.3386173505666958,14.862803537683632,-1.0467212994572135
20,15,35,65,36.75595238095239,99,258809.35554933822,158.80935554933822,18.245596932673624,-23.92427606371236,1.3025248833427547,14.51153136022865,-1.0899027230284812
20,15,35,70,35.56547619047619,103,255851.46225257684,155.85146225257685,18.00629065950694,-24.8687929491438,1.2857044237349473,14.536282290538393,-1.2011748711794328
20,15,35,75,34.523809523809526,99,260661.73248843843,160.66173248843842,18.394317328579856,-23.848201947501053,1.3049481921870496,14.596635512569463,-1.0798720025630557
20,15,35,80,34.077380952380956,95,259350.0992449015,159.35009924490151,18.289101596264135,-23.91541018738975,1.2981027427246172,14.601155043434405,-1.0934382760143577
20,15,35,85,33.63095238095239,95,264838.4105709613,164.83841057096132,18.72647893794992,-23.91541018738975,1.314716525361101,14.729620336407129,-1.076824493377874
20,20,15,65,26.934523809523807,51,290321.8814928284,190.32188149282842,20.664491269875953,-21.798012473418193,1.4140323553095715,14.937448783589936,-0.7657688920322478
20,20,15,70,24.851190476190478,55,288419.02496857394,188.41902496857395,20.524727683407782,-21.904840385242814,1.3973717847111384,15.03789649475695,-0.7931122538131428
20,20,15,75,23.363095238095237,55,278483.21710748755,178.48321710748755,19.782362742600125,-24.15522756300256,1.3513201252319436,15.066409435456862,-1.0642026310683124
20,20,15,80,22.098214285714285,61,265555.64450455026,165.55564450455026,18.78308413463361,-25.200811847549488,1.288621633673214,15.112414173474855,-1.231459551081735
20,20,15,85,20.386904761904763,67,261435.4893291908,161.4354893291908,18.45618168468677,-25.0936003202134,1.2622312191648606,15.20693860973252,-1.2471288128564797
20,20,20,65,30.13392857142857,53,285586.2717073443,185.5862717073443,20.315250074230473,-22.368676407291023,1.4084355359290452,14.758627888946254,-0.8284321048000571
20,20,20,70,28.348214285714285,55,286269.8440434073,186.26984404340732,20.365955315373174,-22.473005040131568,1.4030431857292114,14.857753451884026,-0.8442573182839452
20,20,20,75,27.083333333333332,57,277001.3833046089,177.0013833046089,19.669783072700152,-24.534883095651143,1.3585016794590192,14.893941143998928,-1.0949866301060949
20,20,20,80,26.11607142857143,57,270048.4901913834,170.04849019138342,19.13482866951577,-25.09418096015948,1.3255203767510482,14.905719399555247,-1.1838977192649
20,20,20,85,24.553571428571427,61,263643.73070107726,163.64373070107726,18.631912005520768,-25.293749181428517,1.2894372715179063,14.981999360682865,-1.2399376466249454
20,20,25,65,32.8125,57,286570.9182041507,186.5709182041507,20.388256414500884,-21.685454706193735,1.4204552255905527,14.670012291984232,-0.7480902450288209
20,20,25,70,31.324404761904763,55,291183.7500065771,191.18375000657713,20.727546788976035,-20.987076753992902,1.4317255892845953,14.774696629449496,-0.6669820861146951
20,20,25,75,30.208333333333332,57,281245.303607887,181.24530360788702,19.990896691277783,-23.121572524441174,1.3844620236256253,14.812067190839967,-0.9276952288184919
20,20,25,80,29.315476190476193,59,275651.9161689489,175.65191616894893,19.566827279819666,-23.71605238195985,1.3574494977337,14.830991895894503,-1.0141557404622854
20,20,25,85,27.827380952380953,63,268008.39004293043,168.00839004293042,18.975711625957302,-23.923445904068068,1.3162572944281106,14.901827836526065,-1.076087295978696
20,20,30,65,35.714285714285715,73,283698.49762189575,183.69849762189574,20.174699800756457,-21.24450876672509,1.4196468689361506,14.53083358633472,-0.7048040077363587
20,20,30,70,34.226190476190474,71,288205.81336031127,188.20581336031128,20.509020144699974,-20.5399359079413,1.430809366450473,14.63491258758553,-0.6231842243436567
20,20,30,75,33.18452380952381,73,279035.54903127317,179.03554903127318,19.824198945962724,-22.540807832807268,1.3857901833304487,14.676606476888407,-0.8682905999502779
20,20,30,80,32.29166666666667,75,273544.9496053399,173.54494960533992,19.405245802411653,-23.14996546016416,1.3585674414102171,14.698354358832045,-0.9564291046061988
20,20,30,85,30.80357142857143,81,266041.88627962273,166.04188627962273,18.821387488761722,-23.360464439916857,1.317010990457356,14.773923818785681,-1.0190354535343298
20,20,35,65,38.764880952380956,95,275289.6350078824,175.2896350078824,19.539116839778735,-21.376122168357433,1.391978667036148,14.400110204969973,-0.7456335497995954
20,20,35,70,37.276785714285715,93,279488.05792909634,179.48805792909633,19.8584232790723,-20.687939038742982,1.4028807882679193,14.501167649377269,-0.6659131156063791
20,20,35,75,36.30952380952381,95,269410.8660841569,169.4108660841569,19.085204044266657,-22.642266807753,1.3520928285223581,14.540068518224198,-0.9121338522529419
20,20,35,80,35.49107142857143,95,266153.0360719793,166.1530360719793,18.830135136820548,-23.222499083310392,1.33432078840799,14.565267305279669,-0.9879291199230491
20,20,35,85,34.00297619047619,101,259142.76123774296,159.14276123774295,18.272429390963318,-23.42908113676862,1.2937026634135909,14.6438924809263,-1.0492054502632713
20,30,15,65,28.497023809523807,43,286764.11449355,186.76411449354998,20.40255664363151,-20.88000460476106,1.4143380819108327,14.750790096943497,-0.6736623785652731
20,30,15,70,27.604166666666668,45,280531.76964459824,180.53176964459823,19.937187981756832,-22.42609016718207,1.3831153232372813,14.789695233120481,-0.8594936934809259
20,30,15,75,26.5625,59,284545.3188953233,184.5453188953233,20.237843095663344,-22.665102809630117,1.3919229124584969,14.899456065932535,-0.8745873685045149
20,30,15,80,24.107142857142858,53,277978.7500042846,177.9787500042846,19.74409227823337,-23.82399859887992,1.3576745945100308,14.958957407292678,-1.0247252653779615
20,30,15,85,21.800595238095237,57,266887.74455950706,166.88774455950707,18.88788218001669,-24.466762067699946,1.2943542083967214,15.118791465098743,-1.152321998373273
20,30,20,65,31.547619047619047,43,284520.13758387417,184.52013758387417,20.235967683742295,-20.910802243668734,1.4191998574591242,14.578457250291214,-0.6718803669077491
20,30,20,70,30.729166666666668,43,281958.97730628366,181.95897730628366,20.04450375643867,-22.090124671459424,1.4036580922575093,14.623700571229993,-0.8053543748884331
20,30,20,75,29.910714285714285,51,285354.1142093555,185.35411420935552,20.298006619133567,-21.952319056009394,1.4113203832495254,14.712855782229518,-0.7839115223514139
20,30,20,80,27.901785714285715,47,276284.85741875827,176.2848574187583,19.615168265861893,-23.837678003294187,1.3656463650796713,14.766647336890292,-1.0181214352497472
20,30,20,85,25.967261904761905,53,269215.8600763145,169.21586007631447,19.070007915430587,-24.66625440638675,1.3232118092888197,14.885646533830618,-1.1434136313498553
20,30,25,65,34.44940476190476,47,284130.1922487368,184.1301922487368,20.206908515468825,-20.92741301044874,1.4254568181042973,14.487045149214921,-0.6672844829405764
20,30,25,70,33.63095238095239,47,281577.11724232545,181.57711724232547,20.01583454505178,-22.101784811641505,1.4097292089849711,14.533285433100446,-0.8004492721791792
20,30,25,75,32.88690476190476,53,287574.6374977597,187.57463749775974,20.46246453117062,-21.25424665148006,1.429475408742052,14.618055900189844,-0.6959492564059537
20,30,25,80,30.952380952380953,49,277354.32504393463,177.35432504393464,19.696642116904407,-23.178435579451282,1.3788539548928958,14.6671565481587,-0.9389896030522324
20,30,25,85,29.24107142857143,55,273817.454480221,173.817454480221,19.42620157237396,-23.273662336862966,1.3514317444698407,14.800967249969524,-0.9759344892164559
20,30,30,65,37.12797619047619,63,280862.776913137,180.86277691313703,19.96211734270141,-20.944865038035505,1.4215781062335613,14.361059175797603,-0.6729083975699894
20,30,30,70,36.45833333333333,63,278834.0736401321,178.83407364013212,19.808946167391838,-21.668766081963916,1.4091297349751457,14.394838807659502,-0.757746873221246
20,30,30,75,35.714285714285715,69,284695.15719447186,184.69515719447185,20.248999677551183,-20.81373651687568,1.4288820462218497,14.477608483762088,-0.6524916054657184
20,30,30,80,33.85416666666667,65,275230.75710707955,175.23075710707957,19.534610504230887,-22.605417430854136,1.3804783372379705,14.530984523212314,-0.880063405847443
20,30,30,85,32.217261904761905,73,271744.19927202526,171.74419927202527,19.266333199200748,-22.701927071043908,1.3525703979521615,14.66860536568429,-0.9176223091522293
20,30,35,65,40.10416666666667,83,272169.5787975718,172.16957879757183,19.299215871289533,-20.991168625607116,1.3900912933444296,14.250213030783272,-0.7090255692162821
20,30,35,70,39.43452380952381,85,270288.0069337894,170.2880069337894,19.153444698087018,-21.706525172472567,1.3779583513042288,14.284804381623664,-0.7926941659430278
20,30,35,75,38.69047619047619,91,275724.0162575134,175.72401625751337,19.572338547066682,-20.861587867464532,1.3971358242295493,14.364545145694846,-0.6890229625169038
20,30,35,80,36.904761904761905,87,265953.5400831401,165.9535400831401,18.814432368690582,-22.63338532838058,1.3456715494192553,14.415990377458183,-0.9176669834188029
20,30,35,85,35.49107142857143,93,263501.2647774841,163.5012647774841,18.620611326853552,-22.779351941866828,1.3241224435321286,14.531771804658373,-0.9538127506545544
30,10,15,65,27.083333333333332,73,271888.4391217737,171.8884391217737,19.27748797088922,-24.93033776664568,1.3302322066080712,14.954128306165684,-1.1628015700564966
30,10,15,70,23.883928571428573,65,261858.77519186604,161.85877519186604,18.489960956978237,-27.407489799356235,1.2771371314821793,15.032322322807087,-1.463611848453444
30,10,15,75,21.577380952380953,65,262235.2031446394,162.23520314463937,18.519963085350312,-26.218501591605403,1.2700724941591641,15.151296050477276,-1.351777665001376
30,10,15,80,19.419642857142858,59,258664.3445978313,158.6643445978313,18.233917578685265,-26.55081512763349,1.2485861161314602,15.21342562471302,-1.406495396631889
30,10,15,85,18.229166666666664,59,259260.95228510076,159.26095228510079,18.28193456809526,-27.316037898659157,1.2400025856619445,15.372902724449517,-1.491601204203971
30,10,20,65,30.357142857142854,83,259246.63938887342,159.2466393888734,18.280783684311984,-25.13917014284691,1.2825170333106253,14.794985037563865,-1.2313999809740657
30,10,20,70,27.306547619047617,81,250741.4708628637,150.74147086286368,17.587447119319766,-27.559616315767382,1.2341805327724003,14.876689338256435,-1.5217810988043379
30,10,20,75,25.223214285714285,83,251106.44017161272,151.10644017161272,17.61759409078538,-26.390001210439124,1.2290512283772856,14.972643199397826,-1.4099488926666268
30,10,20,80,23.214285714285715,83,247529.77706261433,147.52977706261433,17.32058632870439,-26.710378530540524,1.2075757720569105,15.021959876150556,-1.463462080997142
30,10,20,85,22.247023809523807,83,249341.43582506332,149.34143582506331,17.471465949995558,-27.59929866971424,1.2051292137179532,15.186275737618496,-1.5548006532534708
30,10,25,65,34.44940476190476,99,252887.98866239324,152.88798866239324,17.76423642535523,-25.55978865400394,1.2651867462073685,14.60739230836553,-1.2907921191930252
30,10,25,70,31.770833333333332,93,248112.34567757766,148.11234567757765,17.36920309069403,-27.529879494660847,1.233891938935584,14.698525338289233,-1.5190960105305005
30,10,25,75,30.059523809523807,95,246599.5410630491,146.5995410630491,17.24276010976713,-26.718392840422016,1.2213460349145155,14.763252739355895,-1.450493249127686
30,10,25,80,28.273809523809522,101,242891.39400070586,142.89139400070584,16.93010201600462,-27.279068712916672,1.198598481076305,14.812096024377402,-1.5293083902153621
30,10,25,85,27.380952380952383,105,243062.73942718562,143.06273942718565,16.944635620336502,-28.094992992500767,1.1902003568298491,14.943852297788563,-1.6192989424202278
30,10,30,65,37.94642857142857,83,255423.48432755988,155.4234843275599,17.971476909300144,-25.954779851488762,1.288142752113048,14.477894311184569,-1.307335233035828
30,10,30,70,35.41666666666667,83,251936.2544974432,151.9362544974432,17.686003808251716,-27.458858566807788,1.2625868851767221,14.577970826105613,-1.4832989715040565
30,10,30,75,34.00297619047619,83,253642.42737481213,153.64242737481214,17.826079197233625,-26.657130832543125,1.2671574005397797,14.631494749643299,-1.398555682714533
30,10,30,80,32.961309523809526,81,255730.99416573113,155.73099416573112,17.996496069196688,-26.18277238493517,1.2740315631634633,14.678850969305834,-1.3442456753300536
30,10,30,85,32.29166666666667,85,257580.395781787,157.580395781787,18.146443795163258,-26.881616983234537,1.2733694459072056,14.807228899255845,-1.4147922524162482
30,10,35,65,40.029761904761905,72,253609.66549936333,153.60966549936333,17.823396793457036,-25.095585339629515,1.2860704476189133,14.386916108474706,-1.223488086344038
30,10,35,70,37.797619047619044,74,249538.54905482975,149.5385490548298,17.487827525044743,-26.621023377544027,1.2582388906182653,14.47355388699349,-1.4038634471361373
30,10,35,75,36.607142857142854,72,248830.37356492487,148.83037356492488,17.428995051819385,-26.579729906123227,1.2541811556816098,14.47839153160943,-1.403791834930713
30,10,35,80,35.639880952380956,72,250932.62872874795,150.93262872874794,17.603241529162304,-26.102021805720284,1.2614359469982348,14.525795872885514,-1.3487662335737938
30,10,35,85,35.11904761904761,78,251590.94454120402,151.59094454120404,17.657559110643504,-26.776202478747745,1.2553269830110025,14.649697842278412,-1.422293264863772
30,15,15,65,25.148809523809522,53,263715.6432886258,163.7156432886258,18.63761434379656,-25.53252816833263,1.291686774967961,14.957229014840308,-1.2615660418653019
30,15,15,70,23.883928571428573,51,261512.71424196928,161.51271424196926,18.462347784463518,-26.555059476003905,1.277851190255828,15.001084306076503,-1.3776547573445623
30,15,15,75,21.354166666666664,53,260247.30219880817,160.24730219880817,18.3611200551405,-26.897330234319732,1.2631388461186221,15.117566965207466,-1.426594177313351
30,15,15,80,20.535714285714285,49,258202.8105951306,158.20281059513061,18.196709145908763,-27.22014316425766,1.2531765084128774,15.119859587683592,-1.4688378080128888
30,15,15,85,19.345238095238095,51,260840.4890200157,160.8404890200157,18.408622913810134,-27.710166542333237,1.255594973177235,15.259118292537874,-1.515421681056089
30,15,20,65,28.199404761904763,75,251663.9949574655,151.6639949574655,17.663579275136733,-25.61269096254633,1.2432282391022618,14.816983749324075,-1.3180408571523712
30,15,20,70,27.083333333333332,73,249312.98220461368,149.31298220461366,17.469103249646455,-26.615596549026616,1.2292607390966905,14.845390767576436,-1.432298915805971
30,15,20,75,24.925595238095237,75,252068.21740802354,152.06821740802354,17.696865691342545,-26.652990901428957,1.2339345169791898,14.971653097302728,-1.4313645731637061
30,15,20,80,24.330357142857142,71,250462.40232537081,150.46240232537082,17.564371274571734,-26.84734650610806,1.2258410309283299,14.972750122836596,-1.458893619682476
30,15,20,85,23.288690476190478,71,254216.2352008986,154.2162352008986,17.87301394181553,-26.943456802306446,1.2341152830938065,15.115647759228981,-1.460230397136838
30,15,25,65,32.73809523809524,89,253674.86109114403,153.67486109114404,17.828734451607996,-25.593344224420257,1.2648669954595113,14.663770497670173,-1.2944674269825143
30,15,25,70,31.622023809523807,87,251271.7057941039,151.2717057941039,17.63123338925574,-26.590910171786845,1.2502875596756189,14.695530666149365,-1.4088034575030655
30,15,25,75,29.836309523809522,93,249876.3567345451,149.87635673454508,17.515842838964566,-26.870415805677183,1.2372173941448037,14.775840971108972,-1.4498241864229144
30,15,25,80,29.24107142857143,89,248309.18997145037,148.30918997145037,17.38560896980954,-27.059883671856234,1.2290163759177049,14.778663903799794,-1.4769719912679184
30,15,25,85,28.348214285714285,89,249878.37709699862,149.8783770969986,17.516010299263773,-27.149306354286285,1.228495800318687,14.894801800090852,-1.4864348351099417
30,15,30,65,36.38392857142857,75,256491.05015172804,156.49105015172805,18.05822845903775,-25.801462402938746,1.2897574977458937,14.52594236663768,-1.290388742547981
30,15,30,70,35.342261904761905,77,254880.4946855668,154.88049468556682,17.927238338243654,-26.529457127894563,1.2786638965301669,14.563764127329131,-1.3742818162592894
30,15,30,75,33.92857142857143,79,254967.76875120873,154.96776875120872,17.934353983020834,-26.717829851442442,1.2743253956713647,14.62545472726734,-1.3974575894728796
30,15,30,80,33.407738095238095,75,253130.6036087572,153.13060360875718,17.78414059167932,-26.90769473370066,1.2647331296134838,14.629489604179726,-1.426036343756582
30,15,30,85,32.663690476190474,79,254819.2317503399,154.8192317503399,17.9222422385932,-27.005269876026944,1.2645780536921924,14.742738133801048,-1.4359489339105018
30,15,35,65,38.61607142857143,66,249800.12925989548,149.80012925989547,17.509523813183982,-26.02836837582269,1.2672941060959042,14.374557116684205,-1.335542731486365
30,15,35,70,37.648809523809526,68,247206.24066861643,147.20624066861646,17.293545711157975,-26.73977413620068,1.251053128216871,14.408386178657793,-1.4229242854031967
30,15,35,75,36.45833333333333,76,247530.59605306265,147.53059605306268,17.320654741570387,-26.789977350495096,1.247901863917591,14.471842503915186,-1.4310958711319186
30,15,35,80,35.9375,72,245838.83159888227,145.83883159888228,17.178937018109597,-26.97640931188088,1.2386210005991591,14.47691483769941,-1.4590199305889286
30,15,35,85,35.267857142857146,76,247938.82403332565,147.93882403332566,17.354732130908857,-26.898516211066653,1.2410083564726901,14.590660258005766,-1.448843264633975
30,20,15,65,26.5625,49,281501.42102251615,181.50142102251613,20.010147636549156,-22.634611771530558,1.3737067379979206,14.956220810761822,-0.8897544391551351
30,20,15,70,23.958333333333336,47,278465.0453253127,178.4650453253127,19.780985165837485,-23.50325461487092,1.3518091630721452,15.05921478806867,-0.9985162984149467
30,20,15,75,22.544642857142858,49,270872.2438880997,170.87224388809966,19.198796578970722,-25.168899254987696,1.3136485012075612,15.107075354176486,-1.2032414242912084
30,20,15,80,21.13095238095238,51,257685.65200466407,157.68565200466406,18.15495116496897,-27.173018460412862,1.2533593656108633,15.083167686240076,-1.463942480430423
30,20,15,85,19.419642857142858,57,254442.82981407008,154.44282981407008,17.891524267859495,-27.388608071294858,1.2310541178734942,15.174323822782016,-1.5078066892559916
30,20,20,65,29.761904761904763,67,272893.9244546911,172.8939244546911,19.35511191695003,-22.743932779468388,1.345684293665076,14.819166512833156,-0.9287089842817629
30,20,20,70,27.529761904761905,69,268336.5659059703,168.3365659059703,19.00137480161337,-23.333626875333106,1.3176784835387991,14.903599175695787,-1.0156842039945113
30,20,20,75,26.264880952380953,71,261850.47930466756,161.85047930466757,18.489299356675982,-24.862284374936465,1.2832189434044272,14.951406101792161,-1.203009494089219
